time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2025-09-02 23:04:55,-108.5243,39.1197, 855.0, 1474, 33.3,  1.2,  1.2, 13, 13, 4.89,248, 2.6
2025-09-02 23:04:56,-108.5242,39.1197, 854.5, 1478, 33.2,  0.8,  0.8, 13, 13, 4.75,323, 5.5
2025-09-02 23:04:57,-108.5241,39.1197, 854.1, 1482, 33.0,  0.4,  0.4, 12, 12, 4.62,322, 5.4
2025-09-02 23:04:58,-108.5241,39.1197, 853.6, 1487, 32.9,  0.0,  0.0, 12, 12, 4.50,321, 5.4
2025-09-02 23:04:59,-108.5240,39.1196, 853.1, 1493, 32.8, -0.4, -0.3, 12, 12, 4.37,319, 5.3
2025-09-02 23:05:00,-108.5240,39.1196, 852.6, 1499, 32.6, -0.8, -0.7, 12, 12, 4.24,318, 5.3
2025-09-02 23:05:01,-108.5239,39.1196, 852.2, 1505, 32.5, -1.2, -1.0, 11, 11, 4.12,317, 5.3
2025-09-02 23:05:02,-108.5239,39.1196, 851.8, 1508, 32.4, -1.4, -1.3, 11, 11, 4.05,315, 5.3
2025-09-02 23:05:03,-108.5238,39.1195, 851.0, 1516, 32.2, -1.4, -1.2, 11, 11, 4.07,310, 5.3
2025-09-02 23:05:04,-108.5237,39.1195, 850.4, 1522, 32.1, -1.3, -1.2, 12, 12, 4.09,306, 5.3
2025-09-02 23:05:05,-108.5237,39.1195, 850.0, 1527, 32.1, -1.3, -1.1, 12, 12, 4.10,303, 5.4
2025-09-02 23:05:06,-108.5236,39.1195, 849.3, 1535, 31.9, -1.2, -1.1, 12, 12, 4.12,298, 5.4
2025-09-02 23:05:07,-108.5236,39.1194, 848.7, 1541, 31.8, -1.2, -1.1, 12, 12, 4.13,294, 5.4
2025-09-02 23:05:08,-108.5235,39.1194, 848.1, 1547, 31.7, -1.2, -1.0, 12, 12, 4.15,291, 5.4
2025-09-02 23:05:09,-108.5234,39.1194, 847.5, 1553, 31.6, -1.1, -1.0, 12, 12, 4.16,287, 5.4
2025-09-02 23:05:10,-108.5234,39.1194, 846.9, 1559, 31.5, -1.1, -1.0, 12, 12, 4.17,284, 5.5
2025-09-02 23:05:11,-108.5233,39.1194, 846.3, 1566, 31.4, -1.1, -0.9, 12, 12, 4.19,283, 5.4
2025-09-02 23:05:12,-108.5232,39.1194, 845.7, 1572, 31.3, -1.0, -0.9, 12, 12, 4.20,282, 5.4
2025-09-02 23:05:13,-108.5232,39.1194, 845.2, 1578, 31.1, -1.0, -0.9, 13, 13, 4.21,281, 5.4
2025-09-02 23:05:14,-108.5231,39.1194, 844.6, 1585, 31.0, -1.0, -0.9, 13, 13, 4.22,280, 5.4
2025-09-02 23:05:15,-108.5230,39.1194, 844.0, 1591, 30.9, -1.0, -0.8, 13, 13, 4.23,280, 5.4
2025-09-02 23:05:16,-108.5230,39.1194, 843.4, 1597, 30.9, -0.9, -0.8, 13, 13, 4.23,279, 5.3
2025-09-02 23:05:17,-108.5229,39.1194, 843.0, 1601, 30.8, -0.9, -0.8, 13, 13, 4.24,278, 5.3
2025-09-02 23:05:18,-108.5229,39.1194, 842.2, 1610, 30.7, -0.9, -0.8, 13, 13, 4.25,277, 5.3
2025-09-02 23:05:19,-108.5228,39.1194, 841.6, 1616, 30.6, -0.9, -0.8, 13, 13, 4.26,276, 5.3
2025-09-02 23:05:20,-108.5227,39.1194, 841.0, 1622, 30.6, -0.9, -0.8, 13, 13, 4.26,275, 5.3
2025-09-02 23:05:21,-108.5227,39.1194, 840.4, 1628, 30.5, -0.9, -0.8, 13, 13, 4.27,275, 5.3
2025-09-02 23:05:22,-108.5226,39.1194, 839.8, 1635, 30.4, -0.9, -0.8, 13, 13, 4.27,274, 5.3
2025-09-02 23:05:23,-108.5225,39.1194, 839.2, 1641, 30.4, -0.9, -0.8, 13, 13, 4.28,273, 5.3
2025-09-02 23:05:24,-108.5225,39.1194, 838.6, 1648, 30.3, -0.9, -0.8, 13, 13, 4.29,273, 5.3
2025-09-02 23:05:25,-108.5224,39.1194, 838.0, 1655, 30.2, -0.8, -0.7, 13, 13, 4.29,273, 5.3
2025-09-02 23:05:26,-108.5223,39.1194, 837.4, 1661, 30.1, -0.8, -0.7, 13, 13, 4.30,272, 5.4
2025-09-02 23:05:27,-108.5223,39.1194, 836.8, 1668, 30.1, -0.8, -0.7, 14, 14, 4.31,272, 5.4
2025-09-02 23:05:28,-108.5222,39.1194, 836.1, 1674, 30.0, -0.8, -0.7, 14, 14, 4.31,272, 5.5
2025-09-02 23:05:29,-108.5221,39.1194, 835.5, 1680, 29.9, -0.8, -0.7, 14, 14, 4.31,272, 5.5
2025-09-02 23:05:30,-108.5221,39.1194, 834.9, 1687, 29.8, -0.9, -0.8, 14, 14, 4.30,272, 5.6
2025-09-02 23:05:31,-108.5220,39.1194, 834.3, 1693, 29.7, -0.9, -0.8, 14, 14, 4.30,272, 5.6
2025-09-02 23:05:32,-108.5220,39.1194, 833.8, 1699, 29.6, -0.9, -0.8, 14, 14, 4.29,272, 5.7
2025-09-02 23:05:33,-108.5219,39.1194, 833.2, 1706, 29.6, -0.9, -0.8, 14, 14, 4.29,272, 5.7
2025-09-02 23:05:34,-108.5218,39.1193, 832.6, 1712, 29.5, -1.0, -0.9, 14, 14, 4.28,272, 5.7
2025-09-02 23:05:35,-108.5218,39.1193, 832.1, 1718, 29.4, -1.0, -0.9, 14, 14, 4.27,271, 5.8
2025-09-02 23:05:36,-108.5217,39.1193, 831.5, 1723, 29.3, -1.0, -0.9, 14, 14, 4.27,271, 5.8
2025-09-02 23:05:37,-108.5216,39.1193, 830.9, 1729, 29.2, -1.1, -0.9, 14, 14, 4.26,271, 5.9
2025-09-02 23:05:38,-108.5216,39.1193, 830.3, 1735, 29.1, -1.1, -1.0, 14, 14, 4.26,271, 5.9
2025-09-02 23:05:39,-108.5215,39.1193, 829.7, 1741, 29.0, -1.1, -1.0, 14, 14, 4.25,271, 6.0
2025-09-02 23:05:40,-108.5214,39.1193, 829.1, 1748, 28.9, -1.1, -1.0, 14, 14, 4.24,271, 6.0
2025-09-02 23:05:41,-108.5214,39.1193, 828.4, 1755, 28.9, -1.2, -1.0, 14, 14, 4.24,271, 6.0
2025-09-02 23:05:42,-108.5213,39.1193, 827.8, 1762, 28.8, -1.2, -1.0, 14, 14, 4.24,272, 5.9
2025-09-02 23:05:43,-108.5213,39.1193, 827.2, 1769, 28.7, -1.2, -1.0, 14, 14, 4.24,272, 5.9
2025-09-02 23:05:44,-108.5212,39.1193, 826.5, 1777, 28.6, -1.2, -1.0, 14, 14, 4.25,273, 5.8
2025-09-02 23:05:45,-108.5211,39.1193, 825.9, 1784, 28.6, -1.2, -1.0, 14, 14, 4.25,273, 5.7
2025-09-02 23:05:46,-108.5211,39.1193, 825.2, 1790, 28.5, -1.2, -1.0, 14, 14, 4.25,274, 5.7
2025-09-02 23:05:47,-108.5210,39.1193, 824.3, 1800, 28.4, -1.2, -1.0, 14, 14, 4.26,275, 5.6
2025-09-02 23:05:48,-108.5210,39.1193, 823.9, 1804, 28.4, -1.2, -1.0, 14, 14, 4.26,275, 5.6
2025-09-02 23:05:49,-108.5209,39.1193, 823.3, 1811, 28.3, -1.2, -1.0, 15, 15, 4.27,276, 5.5
2025-09-02 23:05:50,-108.5209,39.1192, 822.7, 1818, 28.3, -1.2, -1.0, 15, 15, 4.27,276, 5.5
2025-09-02 23:05:51,-108.5208,39.1192, 822.0, 1825, 28.2, -1.2, -1.0, 15, 15, 4.27,277, 5.4
2025-09-02 23:05:52,-108.5207,39.1192, 821.4, 1832, 28.2, -1.2, -1.0, 15, 15, 4.28,277, 5.4
2025-09-02 23:05:53,-108.5207,39.1192, 820.8, 1838, 28.1, -1.2, -1.0, 15, 15, 4.28,278, 5.3
2025-09-02 23:05:54,-108.5206,39.1192, 820.2, 1845, 28.0, -1.2, -1.0, 15, 15, 4.28,279, 5.3
2025-09-02 23:05:55,-108.5206,39.1192, 819.5, 1852, 28.0, -1.2, -1.1, 15, 15, 4.28,279, 5.2
2025-09-02 23:05:56,-108.5205,39.1192, 819.0, 1858, 27.9, -1.2, -1.1, 15, 15, 4.27,280, 5.2
2025-09-02 23:05:57,-108.5205,39.1192, 818.4, 1864, 27.8, -1.3, -1.1, 15, 15, 4.25,280, 5.1
2025-09-02 23:05:58,-108.5204,39.1191, 817.8, 1870, 27.8, -1.3, -1.2, 15, 15, 4.24,281, 5.1
2025-09-02 23:05:59,-108.5203,39.1191, 817.3, 1876, 27.7, -1.4, -1.2, 15, 15, 4.23,282, 5.1
2025-09-02 23:06:00,-108.5203,39.1191, 816.7, 1882, 27.6, -1.4, -1.3, 15, 15, 4.22,282, 5.0
2025-09-02 23:06:01,-108.5202,39.1191, 816.2, 1888, 27.6, -1.5, -1.3, 15, 15, 4.20,283, 5.0
2025-09-02 23:06:02,-108.5202,39.1191, 815.6, 1894, 27.5, -1.5, -1.4, 15, 15, 4.19,283, 5.0
2025-09-02 23:06:03,-108.5201,39.1191, 815.1, 1899, 27.4, -1.6, -1.4, 15, 15, 4.18,283, 5.0
2025-09-02 23:06:04,-108.5201,39.1191, 814.6, 1905, 27.4, -1.6, -1.4, 15, 15, 4.17,283, 5.0
2025-09-02 23:06:05,-108.5200,39.1191, 814.1, 1910, 27.3, -1.7, -1.5, 15, 15, 4.15,283, 5.0
2025-09-02 23:06:06,-108.5199,39.1191, 813.6, 1916, 27.2, -1.7, -1.5, 15, 15, 4.14,284, 5.0
2025-09-02 23:06:07,-108.5199,39.1191, 813.1, 1921, 27.2, -1.8, -1.6, 15, 15, 4.13,284, 5.0
2025-09-02 23:06:08,-108.5198,39.1190, 812.6, 1927, 27.1, -1.8, -1.6, 15, 15, 4.12,284, 5.0
2025-09-02 23:06:09,-108.5198,39.1190, 812.1, 1932, 27.1, -1.9, -1.6, 15, 15, 4.11,284, 5.0
2025-09-02 23:06:10,-108.5197,39.1190, 811.6, 1937, 27.0, -1.9, -1.7, 15, 15, 4.11,284, 5.0
2025-09-02 23:06:11,-108.5197,39.1190, 811.2, 1942, 27.0, -1.9, -1.7, 15, 15, 4.10,285, 5.0
2025-09-02 23:06:12,-108.5196,39.1190, 810.7, 1948, 26.9, -1.9, -1.7, 15, 15, 4.10,285, 5.0
2025-09-02 23:06:13,-108.5196,39.1190, 810.2, 1953, 26.9, -1.9, -1.7, 15, 15, 4.09,285, 5.0
2025-09-02 23:06:14,-108.5195,39.1190, 809.8, 1957, 26.8, -2.0, -1.7, 15, 15, 4.09,285, 5.0
2025-09-02 23:06:15,-108.5195,39.1190, 809.4, 1962, 26.8, -2.0, -1.8, 15, 15, 4.09,285, 5.0
2025-09-02 23:06:16,-108.5194,39.1190, 808.9, 1966, 26.7, -2.0, -1.8, 15, 15, 4.08,285, 5.0
2025-09-02 23:06:17,-108.5193,39.1189, 808.5, 1971, 26.7, -2.0, -1.8, 15, 15, 4.08,286, 5.0
2025-09-02 23:06:18,-108.5193,39.1189, 808.1, 1975, 26.6, -2.0, -1.8, 15, 15, 4.08,286, 5.0
2025-09-02 23:06:19,-108.5192,39.1189, 807.7, 1980, 26.6, -2.1, -1.8, 15, 15, 4.07,286, 5.0
2025-09-02 23:06:20,-108.5192,39.1189, 807.3, 1985, 26.5, -2.1, -1.8, 15, 15, 4.07,286, 5.0
2025-09-02 23:06:21,-108.5191,39.1189, 806.8, 1989, 26.5, -2.1, -1.9, 15, 15, 4.06,286, 5.0
2025-09-02 23:06:22,-108.5191,39.1189, 806.4, 1994, 26.4, -2.1, -1.9, 15, 15, 4.06,286, 4.9
2025-09-02 23:06:23,-108.5190,39.1189, 806.0, 1999, 26.4, -2.1, -1.9, 15, 15, 4.06,286, 4.9
2025-09-02 23:06:24,-108.5190,39.1189, 805.6, 2003, 26.3, -2.1, -1.9, 15, 15, 4.06,286, 4.9
2025-09-02 23:06:25,-108.5189,39.1189, 805.1, 2008, 26.3, -2.1, -1.9, 15, 15, 4.06,286, 4.9
2025-09-02 23:06:26,-108.5189,39.1189, 804.7, 2012, 26.2, -2.1, -1.9, 15, 15, 4.07,286, 4.9
2025-09-02 23:06:27,-108.5188,39.1189, 804.3, 2017, 26.2, -2.1, -1.9, 15, 15, 4.06,286, 4.9
2025-09-02 23:06:28,-108.5188,39.1188, 803.9, 2021, 26.1, -2.2, -1.9, 15, 15, 4.06,285, 4.8
2025-09-02 23:06:29,-108.5187,39.1188, 803.5, 2025, 26.1, -2.2, -1.9, 15, 15, 4.07,285, 4.8
2025-09-02 23:06:30,-108.5187,39.1188, 803.0, 2030, 26.0, -2.2, -1.9, 15, 15, 4.06,285, 4.8
2025-09-02 23:06:31,-108.5186,39.1188, 802.6, 2035, 26.0, -2.2, -1.9, 16, 16, 4.07,285, 4.8
2025-09-02 23:06:32,-108.5186,39.1188, 802.1, 2041, 25.9, -2.2, -1.9, 16, 16, 4.07,285, 4.8
2025-09-02 23:06:33,-108.5185,39.1188, 801.6, 2046, 25.9, -2.2, -1.9, 16, 16, 4.07,285, 4.7
2025-09-02 23:06:34,-108.5184,39.1188, 801.2, 2051, 25.8, -2.2, -1.9, 16, 16, 4.07,285, 4.7
2025-09-02 23:06:35,-108.5184,39.1188, 800.7, 2057, 25.8, -2.2, -1.9, 16, 16, 4.07,285, 4.7
2025-09-02 23:06:36,-108.5183,39.1187, 800.2, 2062, 25.7, -2.2, -1.9, 16, 16, 4.07,285, 4.7
2025-09-02 23:06:37,-108.5183,39.1187, 799.7, 2067, 25.7, -2.2, -1.9, 16, 16, 4.07,285, 4.7
2025-09-02 23:06:38,-108.5182,39.1187, 798.9, 2073, 25.6, -2.2, -1.9, 16, 16, 4.08,284, 4.7
2025-09-02 23:06:39,-108.5182,39.1187, 798.2, 2078, 25.5, -2.2, -1.9, 16, 16, 4.08,284, 4.6
2025-09-02 23:06:40,-108.5181,39.1187, 797.4, 2086, 25.5, -2.2, -1.9, 16, 16, 4.08,284, 4.6
2025-09-02 23:06:41,-108.5181,39.1187, 796.4, 2100, 25.4, -2.2, -2.0, 16, 16, 4.09,284, 4.6
2025-09-02 23:06:42,-108.5181,39.1187, 795.9, 2106, 25.4, -2.2, -2.0, 16, 16, 4.09,284, 4.5
2025-09-02 23:06:43,-108.5180,39.1187, 795.2, 2117, 25.3, -2.2, -2.0, 16, 16, 4.09,284, 4.5
2025-09-02 23:06:44,-108.5180,39.1187, 794.3, 2127, 25.2, -2.2, -2.0, 16, 16, 4.09,284, 4.5
2025-09-02 23:06:45,-108.5179,39.1187, 793.4, 2137, 25.2, -2.2, -2.0, 16, 16, 4.10,284, 4.4
2025-09-02 23:06:46,-108.5179,39.1187, 792.5, 2148, 25.1, -2.2, -2.0, 16, 16, 4.10,284, 4.4
2025-09-02 23:06:47,-108.5179,39.1187, 791.6, 2158, 25.1, -2.2, -2.0, 16, 16, 4.11,285, 4.4
2025-09-02 23:06:48,-108.5178,39.1186, 790.7, 2168, 25.0, -2.2, -2.0, 16, 16, 4.11,285, 4.3
2025-09-02 23:06:49,-108.5178,39.1186, 789.8, 2176, 24.9, -2.2, -2.0, 16, 16, 4.11,285, 4.3
2025-09-02 23:06:50,-108.5178,39.1186, 789.2, 2184, 24.9, -2.2, -2.0, 17, 17, 4.12,285, 4.3
2025-09-02 23:06:51,-108.5177,39.1186, 788.5, 2191, 24.8, -2.2, -2.0, 17, 17, 4.12,285, 4.2
2025-09-02 23:06:52,-108.5177,39.1186, 787.8, 2199, 24.7, -2.3, -2.0, 17, 17, 4.12,285, 4.2
2025-09-02 23:06:53,-108.5177,39.1186, 787.2, 2206, 24.7, -2.3, -2.0, 17, 17, 4.12,285, 4.1
2025-09-02 23:06:54,-108.5176,39.1186, 786.5, 2213, 24.6, -2.3, -2.0, 17, 17, 4.12,285, 4.1
2025-09-02 23:06:55,-108.5176,39.1186, 785.8, 2220, 24.5, -2.3, -2.0, 17, 17, 4.12,285, 4.1
2025-09-02 23:06:56,-108.5175,39.1186, 785.3, 2227, 24.5, -2.3, -2.0, 17, 17, 4.12,285, 4.0
2025-09-02 23:06:57,-108.5175,39.1186, 784.7, 2234, 24.4, -2.3, -2.0, 17, 17, 4.12,285, 4.0
2025-09-02 23:06:58,-108.5175,39.1185, 784.1, 2241, 24.3, -2.3, -2.0, 17, 17, 4.12,285, 4.0
2025-09-02 23:06:59,-108.5174,39.1185, 783.5, 2247, 24.3, -2.3, -2.0, 17, 17, 4.12,285, 3.9
2025-09-02 23:07:00,-108.5174,39.1185, 783.0, 2253, 24.2, -2.3, -2.1, 17, 17, 4.12,285, 3.9
2025-09-02 23:07:01,-108.5174,39.1185, 782.4, 2259, 24.2, -2.3, -2.1, 17, 17, 4.12,285, 3.8
2025-09-02 23:07:02,-108.5173,39.1185, 781.9, 2265, 24.1, -2.3, -2.1, 17, 17, 4.12,286, 3.7
2025-09-02 23:07:03,-108.5173,39.1185, 781.3, 2271, 24.0, -2.3, -2.1, 17, 17, 4.13,286, 3.6
2025-09-02 23:07:04,-108.5173,39.1185, 780.8, 2277, 24.0, -2.3, -2.1, 17, 17, 4.13,286, 3.5
2025-09-02 23:07:05,-108.5172,39.1185, 780.2, 2283, 23.9, -2.3, -2.0, 17, 17, 4.14,286, 3.5
2025-09-02 23:07:06,-108.5172,39.1185, 779.7, 2289, 23.8, -2.3, -2.0, 17, 17, 4.14,286, 3.4
2025-09-02 23:07:07,-108.5171,39.1185, 779.1, 2295, 23.8, -2.3, -2.0, 18, 18, 4.15,286, 3.3
2025-09-02 23:07:08,-108.5171,39.1185, 778.6, 2301, 23.7, -2.3, -2.0, 18, 18, 4.16,287, 3.2
2025-09-02 23:07:09,-108.5171,39.1185, 778.0, 2307, 23.6, -2.3, -2.0, 18, 18, 4.16,287, 3.1
2025-09-02 23:07:10,-108.5170,39.1184, 777.4, 2314, 23.6, -2.3, -2.0, 18, 18, 4.17,287, 3.0
2025-09-02 23:07:11,-108.5170,39.1184, 776.9, 2320, 23.5, -2.3, -2.0, 18, 18, 4.17,287, 2.9
2025-09-02 23:07:12,-108.5170,39.1184, 776.3, 2327, 23.5, -2.3, -2.0, 18, 18, 4.18,287, 2.8
2025-09-02 23:07:13,-108.5170,39.1184, 775.7, 2333, 23.4, -2.2, -2.0, 18, 18, 4.18,288, 2.7
2025-09-02 23:07:14,-108.5170,39.1184, 775.1, 2340, 23.3, -2.2, -2.0, 18, 18, 4.19,288, 2.7
2025-09-02 23:07:15,-108.5170,39.1184, 774.5, 2347, 23.3, -2.2, -2.0, 18, 18, 4.19,288, 2.6
2025-09-02 23:07:16,-108.5169,39.1184, 773.9, 2354, 23.2, -2.2, -2.0, 18, 18, 4.20,288, 2.5
2025-09-02 23:07:17,-108.5169,39.1184, 773.3, 2361, 23.1, -2.2, -2.0, 18, 18, 4.20,289, 2.4
2025-09-02 23:07:18,-108.5169,39.1184, 772.7, 2368, 23.1, -2.2, -2.0, 18, 18, 4.20,289, 2.3
2025-09-02 23:07:19,-108.5169,39.1184, 772.1, 2374, 23.0, -2.3, -2.0, 18, 18, 4.20,289, 2.2
2025-09-02 23:07:20,-108.5169,39.1184, 771.5, 2381, 22.9, -2.3, -2.0, 19, 19, 4.20,290, 2.1
2025-09-02 23:07:21,-108.5169,39.1184, 770.9, 2388, 22.8, -2.3, -2.0, 19, 19, 4.20,290, 2.1
2025-09-02 23:07:22,-108.5168,39.1184, 770.3, 2395, 22.8, -2.3, -2.0, 19, 19, 4.20,290, 2.1
2025-09-02 23:07:23,-108.5168,39.1184, 769.8, 2400, 22.7, -2.3, -2.0, 19, 19, 4.20,290, 2.0
2025-09-02 23:07:24,-108.5168,39.1184, 769.1, 2408, 22.6, -2.3, -2.0, 19, 19, 4.20,290, 2.0
2025-09-02 23:07:25,-108.5168,39.1184, 768.5, 2414, 22.6, -2.3, -2.0, 19, 19, 4.20,290, 2.0
2025-09-02 23:07:26,-108.5168,39.1184, 768.0, 2421, 22.5, -2.3, -2.0, 19, 19, 4.20,290, 2.0
2025-09-02 23:07:27,-108.5168,39.1184, 767.4, 2427, 22.4, -2.3, -2.1, 19, 19, 4.20,290, 1.9
2025-09-02 23:07:28,-108.5167,39.1184, 766.9, 2434, 22.3, -2.3, -2.1, 19, 19, 4.20,290, 1.9
2025-09-02 23:07:29,-108.5167,39.1183, 766.3, 2440, 22.3, -2.4, -2.1, 19, 19, 4.20,290, 1.9
2025-09-02 23:07:30,-108.5167,39.1183, 765.7, 2446, 22.2, -2.4, -2.1, 19, 19, 4.20,290, 1.8
2025-09-02 23:07:31,-108.5167,39.1183, 765.2, 2452, 22.1, -2.4, -2.1, 19, 19, 4.19,290, 1.8
2025-09-02 23:07:32,-108.5167,39.1183, 764.6, 2458, 22.0, -2.4, -2.2, 19, 19, 4.19,290, 1.8
2025-09-02 23:07:33,-108.5167,39.1183, 764.0, 2464, 22.0, -2.5, -2.2, 19, 19, 4.18,290, 1.7
2025-09-02 23:07:34,-108.5166,39.1183, 763.4, 2471, 21.9, -2.5, -2.2, 19, 19, 4.18,290, 1.7
2025-09-02 23:07:35,-108.5166,39.1183, 762.8, 2478, 21.8, -2.5, -2.2, 19, 19, 4.17,290, 1.7
2025-09-02 23:07:36,-108.5166,39.1183, 762.2, 2485, 21.7, -2.5, -2.3, 19, 19, 4.16,290, 1.6
2025-09-02 23:07:37,-108.5166,39.1183, 761.6, 2492, 21.7, -2.6, -2.3, 20, 20, 4.16,290, 1.6
2025-09-02 23:07:38,-108.5166,39.1183, 761.0, 2500, 21.6, -2.6, -2.3, 20, 20, 4.16,290, 1.6
2025-09-02 23:07:39,-108.5165,39.1183, 760.4, 2507, 21.5, -2.6, -2.3, 20, 20, 4.15,290, 1.6
2025-09-02 23:07:40,-108.5165,39.1183, 759.7, 2514, 21.4, -2.7, -2.3, 20, 20, 4.14,290, 1.5
2025-09-02 23:07:41,-108.5165,39.1183, 759.1, 2521, 21.4, -2.7, -2.4, 20, 20, 4.14,290, 1.5
2025-09-02 23:07:42,-108.5165,39.1183, 758.4, 2529, 21.3, -2.7, -2.4, 20, 20, 4.14,291, 1.4
2025-09-02 23:07:43,-108.5165,39.1183, 757.8, 2536, 21.2, -2.7, -2.4, 20, 20, 4.13,291, 1.3
2025-09-02 23:07:44,-108.5165,39.1183, 757.1, 2543, 21.1, -2.8, -2.4, 20, 20, 4.13,292, 1.3
2025-09-02 23:07:45,-108.5165,39.1183, 756.5, 2550, 21.1, -2.8, -2.4, 20, 20, 4.13,292, 1.2
2025-09-02 23:07:46,-108.5165,39.1183, 755.8, 2558, 21.0, -2.8, -2.5, 20, 20, 4.13,293, 1.2
2025-09-02 23:07:47,-108.5165,39.1183, 755.2, 2565, 20.9, -2.8, -2.5, 20, 20, 4.12,294, 1.1
2025-09-02 23:07:48,-108.5165,39.1183, 754.5, 2573, 20.8, -2.8, -2.5, 20, 20, 4.12,294, 1.0
2025-09-02 23:07:49,-108.5165,39.1183, 753.8, 2581, 20.8, -2.9, -2.5, 20, 20, 4.11,295, 1.0
2025-09-02 23:07:50,-108.5165,39.1183, 753.2, 2589, 20.7, -2.9, -2.5, 20, 20, 4.11,297, 0.9
2025-09-02 23:07:51,-108.5165,39.1183, 752.5, 2597, 20.6, -2.9, -2.6, 20, 20, 4.11,298, 0.8
2025-09-02 23:07:52,-108.5165,39.1183, 751.8, 2605, 20.6, -2.9, -2.6, 20, 20, 4.11,299, 0.8
2025-09-02 23:07:53,-108.5165,39.1183, 751.1, 2613, 20.5, -2.9, -2.6, 20, 20, 4.11,301, 0.7
2025-09-02 23:07:54,-108.5165,39.1183, 750.5, 2620, 20.4, -3.0, -2.6, 21, 21, 4.10,304, 0.7
2025-09-02 23:07:55,-108.5165,39.1183, 749.8, 2628, 20.3, -3.0, -2.6, 21, 21, 4.10,306, 0.6
2025-09-02 23:07:56,-108.5165,39.1183, 749.1, 2635, 20.3, -3.0, -2.7, 21, 21, 4.09,310, 0.5
2025-09-02 23:07:57,-108.5165,39.1183, 748.5, 2643, 20.2, -3.0, -2.7, 21, 21, 4.09,314, 0.5
2025-09-02 23:07:58,-108.5165,39.1183, 747.8, 2650, 20.1, -3.1, -2.7, 21, 21, 4.09,320, 0.4
2025-09-02 23:07:59,-108.5165,39.1182, 747.2, 2657, 20.0, -3.1, -2.7, 21, 21, 4.08,328, 0.3
2025-09-02 23:08:00,-108.5165,39.1182, 746.5, 2665, 20.0, -3.1, -2.7, 21, 21, 4.08,338, 0.3
2025-09-02 23:08:01,-108.5165,39.1182, 745.9, 2673, 19.9, -3.1, -2.8, 21, 21, 4.07,335, 0.3
2025-09-02 23:08:02,-108.5165,39.1182, 745.2, 2681, 19.8, -3.2, -2.8, 21, 21, 4.07,333, 0.3
2025-09-02 23:08:03,-108.5164,39.1182, 744.5, 2688, 19.7, -3.2, -2.8, 21, 21, 4.06,331, 0.3
2025-09-02 23:08:04,-108.5164,39.1182, 743.8, 2696, 19.7, -3.2, -2.8, 21, 21, 4.06,329, 0.3
2025-09-02 23:08:05,-108.5164,39.1182, 743.2, 2704, 19.6, -3.2, -2.9, 21, 21, 4.06,327, 0.4
2025-09-02 23:08:06,-108.5164,39.1182, 742.5, 2712, 19.5, -3.3, -2.9, 21, 21, 4.05,325, 0.4
2025-09-02 23:08:07,-108.5164,39.1182, 741.8, 2720, 19.4, -3.3, -2.9, 21, 21, 4.05,324, 0.4
2025-09-02 23:08:08,-108.5164,39.1182, 741.2, 2728, 19.3, -3.3, -2.9, 21, 21, 4.04,322, 0.4
2025-09-02 23:08:09,-108.5164,39.1182, 740.5, 2735, 19.3, -3.4, -3.0, 21, 21, 4.04,321, 0.4
2025-09-02 23:08:10,-108.5164,39.1182, 739.9, 2743, 19.2, -3.4, -3.0, 21, 21, 4.03,320, 0.4
2025-09-02 23:08:11,-108.5164,39.1182, 739.2, 2751, 19.1, -3.4, -3.0, 21, 21, 4.02,319, 0.5
2025-09-02 23:08:12,-108.5164,39.1182, 738.5, 2758, 19.1, -3.5, -3.1, 21, 21, 4.01,318, 0.5
2025-09-02 23:08:13,-108.5164,39.1182, 737.9, 2765, 19.0, -3.5, -3.1, 22, 22, 4.01,317, 0.5
2025-09-02 23:08:14,-108.5164,39.1182, 737.3, 2772, 18.9, -3.5, -3.1, 22, 22, 4.00,316, 0.5
2025-09-02 23:08:15,-108.5164,39.1182, 736.8, 2779, 18.9, -3.6, -3.1, 22, 22, 3.99,315, 0.5
2025-09-02 23:08:16,-108.5164,39.1181, 736.3, 2786, 18.8, -3.6, -3.2, 22, 22, 3.99,314, 0.5
2025-09-02 23:08:17,-108.5164,39.1181, 735.7, 2792, 18.7, -3.6, -3.2, 22, 22, 3.98,314, 0.6
2025-09-02 23:08:18,-108.5164,39.1181, 735.2, 2798, 18.7, -3.6, -3.2, 22, 22, 3.98,313, 0.6
2025-09-02 23:08:19,-108.5164,39.1181, 734.6, 2803, 18.6, -3.7, -3.3, 22, 22, 3.97,312, 0.6
2025-09-02 23:08:20,-108.5164,39.1181, 734.2, 2809, 18.6, -3.7, -3.3, 22, 22, 3.96,312, 0.6
2025-09-02 23:08:21,-108.5164,39.1181, 733.7, 2814, 18.5, -3.7, -3.3, 22, 22, 3.96,316, 0.7
2025-09-02 23:08:22,-108.5164,39.1181, 733.3, 2819, 18.4, -3.8, -3.3, 22, 22, 3.95,320, 0.7
2025-09-02 23:08:23,-108.5164,39.1181, 732.8, 2825, 18.4, -3.8, -3.3, 22, 22, 3.95,324, 0.7
2025-09-02 23:08:24,-108.5164,39.1181, 732.3, 2830, 18.3, -3.8, -3.4, 22, 22, 3.95,328, 0.8
