time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
9/2/2025 23:35,-108.4136,39.0237,239.5,11209,-47,-60.8,-56.6,19,30,0.04,280,26.7
9/2/2025 23:35,-108.4133,39.0237,239.3,11213,-47,-60.9,-56.6,19,30,0.04,280,26.8
9/2/2025 23:35,-108.4129,39.0236,239.1,11218,-47,-60.9,-56.7,19,30,0.04,280,26.8
9/2/2025 23:35,-108.4126,39.0236,238.9,11223,-47.1,-61,-56.8,19,30,0.04,280,26.8
9/2/2025 23:35,-108.4123,39.0235,238.8,11228,-47.1,-61,-56.8,19,30,0.04,280,26.9
9/2/2025 23:35,-108.412,39.0235,238.6,11232,-47.2,-61.1,-56.9,19,30,0.04,280,26.9
9/2/2025 23:35,-108.4117,39.0234,238.4,11237,-47.2,-61.2,-56.9,19,29,0.04,280,27
9/2/2025 23:35,-108.4114,39.0234,238.3,11242,-47.3,-61.2,-57,19,29,0.04,280,27
9/2/2025 23:35,-108.4111,39.0233,238.1,11246,-47.3,-61.3,-57,19,29,0.04,280,27.1
9/2/2025 23:35,-108.4108,39.0233,237.9,11251,-47.3,-61.3,-57.1,19,29,0.04,280,27.1
9/2/2025 23:35,-108.4105,39.0232,237.8,11255,-47.4,-61.4,-57.2,18,29,0.04,280,27.2
9/2/2025 23:35,-108.4102,39.0232,237.6,11261,-47.4,-61.4,-57.2,18,29,0.04,280,27.2
9/2/2025 23:35,-108.4099,39.0232,237.4,11265,-47.5,-61.5,-57.2,18,29,0.04,280,27.3
9/2/2025 23:35,-108.4096,39.0231,237.3,11270,-47.5,-61.5,-57.3,18,29,0.04,280,27.3
9/2/2025 23:35,-108.4093,39.0231,237.1,11275,-47.6,-61.5,-57.3,19,29,0.04,280,27.3
9/2/2025 23:35,-108.4089,39.023,236.9,11279,-47.6,-61.6,-57.3,19,29,0.04,281,27.3
9/2/2025 23:35,-108.4086,39.023,236.8,11284,-47.6,-61.6,-57.3,19,29,0.04,281,27.4
9/2/2025 23:35,-108.4083,39.0229,236.6,11288,-47.7,-61.6,-57.4,19,29,0.04,281,27.4
9/2/2025 23:35,-108.408,39.0229,236.4,11293,-47.7,-61.6,-57.4,19,29,0.04,281,27.4
9/2/2025 23:35,-108.4077,39.0228,236.2,11298,-47.8,-61.7,-57.4,19,29,0.04,281,27.4
9/2/2025 23:35,-108.4074,39.0228,236.1,11302,-47.8,-61.7,-57.5,19,29,0.04,281,27.5
9/2/2025 23:35,-108.4071,39.0227,235.9,11307,-47.9,-61.7,-57.5,19,30,0.04,281,27.5
9/2/2025 23:35,-108.4067,39.0227,235.7,11312,-47.9,-61.8,-57.5,19,30,0.04,281,27.5
9/2/2025 23:35,-108.4064,39.0226,235.6,11317,-47.9,-61.8,-57.5,19,30,0.04,281,27.5
9/2/2025 23:35,-108.4061,39.0226,235.4,11322,-48,-61.8,-57.6,19,30,0.04,281,27.6
9/2/2025 23:35,-108.4058,39.0225,235.2,11327,-48,-61.8,-57.6,19,30,0.04,281,27.6
9/2/2025 23:35,-108.4055,39.0225,235,11332,-48.1,-61.9,-57.6,19,30,0.04,281,27.6
9/2/2025 23:35,-108.4052,39.0224,234.8,11337,-48.1,-61.9,-57.6,19,30,0.04,281,27.6
9/2/2025 23:35,-108.4049,39.0224,234.7,11342,-48.2,-61.9,-57.7,19,30,0.04,281,27.7
9/2/2025 23:35,-108.4045,39.0224,234.5,11347,-48.2,-61.9,-57.7,19,30,0.04,281,27.7
9/2/2025 23:35,-108.4042,39.0223,234.3,11352,-48.3,-62,-57.7,19,30,0.04,281,27.7
9/2/2025 23:35,-108.4039,39.0222,234.1,11357,-48.3,-62,-57.7,19,30,0.04,281,27.7
9/2/2025 23:35,-108.4036,39.0222,234,11362,-48.4,-62,-57.8,19,30,0.04,281,27.8
9/2/2025 23:35,-108.4033,39.0222,233.8,11367,-48.4,-62,-57.8,19,30,0.04,281,27.8
9/2/2025 23:35,-108.403,39.0221,233.6,11372,-48.5,-62.1,-57.8,19,31,0.04,281,27.8
9/2/2025 23:35,-108.4026,39.0221,233.4,11377,-48.5,-62.1,-57.8,19,31,0.04,281,27.8
9/2/2025 23:35,-108.4023,39.022,233.2,11382,-48.6,-62.1,-57.9,19,31,0.04,281,27.8
9/2/2025 23:35,-108.402,39.022,233.1,11387,-48.6,-62.1,-57.9,19,31,0.04,281,27.8
9/2/2025 23:35,-108.4017,39.0219,232.9,11392,-48.7,-62.2,-57.9,19,31,0.04,281,27.8
9/2/2025 23:35,-108.4014,39.0219,232.7,11397,-48.7,-62.2,-57.9,19,31,0.04,281,27.8
9/2/2025 23:35,-108.4011,39.0218,232.5,11402,-48.8,-62.2,-58,19,31,0.04,281,27.9
9/2/2025 23:35,-108.4008,39.0218,232.4,11407,-48.8,-62.3,-58,19,31,0.04,281,27.9
9/2/2025 23:35,-108.4004,39.0217,232.2,11412,-48.9,-62.3,-58.1,19,31,0.04,281,27.9
9/2/2025 23:35,-108.4001,39.0217,232,11417,-48.9,-62.3,-58.1,19,31,0.04,281,27.9
9/2/2025 23:35,-108.3998,39.0216,231.9,11421,-48.9,-62.4,-58.1,19,31,0.04,281,27.9
9/2/2025 23:35,-108.3995,39.0216,231.7,11426,-49,-62.4,-58.2,19,31,0.04,281,27.9
9/2/2025 23:35,-108.3992,39.0215,231.5,11431,-49,-62.4,-58.2,19,31,0.04,281,27.9
9/2/2025 23:35,-108.3989,39.0215,231.3,11436,-49.1,-62.5,-58.2,19,31,0.04,281,27.9
9/2/2025 23:35,-108.3985,39.0214,231.2,11441,-49.1,-62.5,-58.2,20,31,0.04,281,27.9
9/2/2025 23:35,-108.3982,39.0214,231,11446,-49.2,-62.5,-58.3,20,31,0.04,281,27.9
9/2/2025 23:35,-108.3979,39.0213,230.8,11451,-49.2,-62.6,-58.3,20,31,0.04,281,27.9
9/2/2025 23:35,-108.3976,39.0213,230.6,11456,-49.3,-62.6,-58.3,20,31,0.04,281,28
9/2/2025 23:36,-108.3973,39.0212,230.5,11461,-49.3,-62.6,-58.3,20,32,0.04,281,28
9/2/2025 23:36,-108.397,39.0212,230.3,11466,-49.4,-62.6,-58.3,20,32,0.04,281,28
9/2/2025 23:36,-108.3966,39.0211,230.1,11470,-49.4,-62.6,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.3963,39.0211,230,11475,-49.4,-62.6,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.396,39.0211,229.8,11480,-49.5,-62.6,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.3957,39.021,229.6,11485,-49.5,-62.6,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.3954,39.021,229.5,11490,-49.6,-62.7,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.3951,39.0209,229.3,11494,-49.6,-62.7,-58.4,20,32,0.04,281,28
9/2/2025 23:36,-108.3947,39.0209,229.1,11499,-49.7,-62.7,-58.4,20,33,0.04,281,28
9/2/2025 23:36,-108.3944,39.0208,229,11504,-49.7,-62.7,-58.4,20,33,0.04,281,28
9/2/2025 23:36,-108.3941,39.0208,228.8,11509,-49.8,-62.7,-58.4,20,33,0.04,281,28
9/2/2025 23:36,-108.3938,39.0207,228.6,11513,-49.8,-62.7,-58.4,20,33,0.04,281,28
9/2/2025 23:36,-108.3935,39.0207,228.5,11518,-49.8,-62.7,-58.5,21,33,0.04,281,28
9/2/2025 23:36,-108.3931,39.0206,228.3,11523,-49.9,-62.7,-58.5,21,33,0.04,281,28
9/2/2025 23:36,-108.3928,39.0206,228.1,11528,-49.9,-62.8,-58.5,21,33,0.04,281,28
9/2/2025 23:36,-108.3925,39.0205,228,11533,-50,-62.8,-58.5,21,33,0.04,281,28
9/2/2025 23:36,-108.3922,39.0205,227.8,11537,-50,-62.8,-58.6,21,33,0.04,281,28
9/2/2025 23:36,-108.3919,39.0204,227.6,11542,-50,-62.8,-58.6,21,33,0.04,281,28
9/2/2025 23:36,-108.3916,39.0204,227.4,11547,-50.1,-62.9,-58.6,21,33,0.04,281,28
9/2/2025 23:36,-108.3912,39.0204,227.3,11552,-50.1,-62.9,-58.6,21,33,0.04,281,28
9/2/2025 23:36,-108.3909,39.0203,227.1,11557,-50.2,-62.9,-58.7,21,34,0.04,281,28
9/2/2025 23:36,-108.3906,39.0203,226.9,11561,-50.2,-63,-58.7,21,34,0.04,281,28
9/2/2025 23:36,-108.3903,39.0202,226.8,11566,-50.3,-63,-58.7,21,34,0.04,281,28
9/2/2025 23:36,-108.39,39.0202,226.6,11571,-50.3,-63,-58.7,21,34,0.04,280,28
9/2/2025 23:36,-108.3897,39.0201,226.4,11576,-50.3,-63,-58.8,21,34,0.04,280,28
9/2/2025 23:36,-108.3893,39.0201,226.3,11580,-50.4,-63.1,-58.8,21,34,0.03,280,28
9/2/2025 23:36,-108.389,39.02,226.1,11585,-50.4,-63.1,-58.8,21,34,0.03,280,28.1
9/2/2025 23:36,-108.3887,39.02,225.9,11590,-50.5,-63.1,-58.8,21,34,0.03,280,28.1
9/2/2025 23:36,-108.3884,39.02,225.8,11595,-50.5,-63.1,-58.8,21,34,0.03,280,28.1
9/2/2025 23:36,-108.3881,39.0199,225.6,11600,-50.6,-63.1,-58.8,21,34,0.03,280,28.1
9/2/2025 23:36,-108.3877,39.0199,225.4,11605,-50.6,-63.1,-58.8,21,35,0.03,280,28.1
9/2/2025 23:36,-108.3874,39.0199,225.3,11609,-50.6,-63.1,-58.9,21,35,0.03,280,28.1
9/2/2025 23:36,-108.3871,39.0198,225.1,11614,-50.7,-63.1,-58.9,21,35,0.03,280,28.2
9/2/2025 23:36,-108.3868,39.0198,225,11619,-50.7,-63.1,-58.9,22,35,0.03,280,28.2
9/2/2025 23:36,-108.3865,39.0198,224.8,11624,-50.8,-63.1,-58.9,22,35,0.03,280,28.2
9/2/2025 23:36,-108.3862,39.0197,224.6,11628,-50.8,-63.2,-58.9,22,35,0.03,280,28.2
9/2/2025 23:36,-108.3858,39.0197,224.5,11633,-50.9,-63.2,-58.9,22,35,0.03,279,28.2
9/2/2025 23:36,-108.3855,39.0196,224.3,11638,-50.9,-63.2,-58.9,22,36,0.03,279,28.2
9/2/2025 23:36,-108.3852,39.0196,224.1,11642,-51,-63.2,-58.9,22,36,0.03,279,28.3
9/2/2025 23:36,-108.3849,39.0196,224,11647,-51,-63.2,-58.9,22,36,0.03,279,28.3
9/2/2025 23:36,-108.3846,39.0195,223.8,11652,-51,-63.2,-58.9,22,36,0.03,279,28.3
9/2/2025 23:36,-108.3842,39.0195,223.6,11656,-51.1,-63.2,-59,22,36,0.03,279,28.3
9/2/2025 23:36,-108.3839,39.0194,223.5,11661,-51.1,-63.2,-59,22,36,0.03,279,28.2
9/2/2025 23:36,-108.3836,39.0194,223.3,11666,-51.2,-63.3,-59,22,36,0.03,279,28.2
9/2/2025 23:36,-108.3833,39.0194,223.2,11671,-51.2,-63.3,-59,22,37,0.03,279,28.2
9/2/2025 23:36,-108.383,39.0193,223,11676,-51.3,-63.3,-59,22,37,0.03,279,28.1
9/2/2025 23:36,-108.3826,39.0193,222.8,11681,-51.3,-63.3,-59,23,37,0.03,279,28.1
9/2/2025 23:36,-108.3823,39.0192,222.6,11686,-51.4,-63.3,-59,23,37,0.03,279,28.1
9/2/2025 23:36,-108.382,39.0192,222.5,11691,-51.4,-63.3,-59.1,23,37,0.03,279,28
9/2/2025 23:36,-108.3817,39.0192,222.3,11696,-51.4,-63.3,-59.1,23,37,0.03,279,28
9/2/2025 23:36,-108.3814,39.0191,222.1,11701,-51.5,-63.4,-59.1,23,37,0.03,279,28
9/2/2025 23:36,-108.3811,39.0191,221.9,11706,-51.5,-63.4,-59.1,23,37,0.03,278,28
9/2/2025 23:36,-108.3807,39.0191,221.8,11711,-51.6,-63.4,-59.1,23,38,0.03,278,27.9
9/2/2025 23:36,-108.3804,39.019,221.6,11716,-51.6,-63.4,-59.1,23,38,0.03,278,27.9
9/2/2025 23:36,-108.3801,39.019,221.4,11722,-51.7,-63.4,-59.2,23,38,0.03,278,27.9
9/2/2025 23:36,-108.3798,39.019,221.2,11727,-51.7,-63.4,-59.2,23,38,0.03,278,27.8
9/2/2025 23:36,-108.3795,39.0189,221.1,11732,-51.8,-63.5,-59.2,23,38,0.03,278,27.8
9/2/2025 23:36,-108.3792,39.0189,220.9,11737,-51.8,-63.5,-59.2,23,38,0.03,278,27.8
9/2/2025 23:36,-108.3788,39.0189,220.7,11742,-51.8,-63.5,-59.2,23,38,0.03,278,27.7
9/2/2025 23:36,-108.3785,39.0188,220.6,11747,-51.9,-63.5,-59.3,23,38,0.03,278,27.7
9/2/2025 23:37,-108.3782,39.0188,220.4,11752,-51.9,-63.5,-59.3,23,39,0.03,278,27.7
9/2/2025 23:37,-108.3779,39.0188,220.2,11757,-52,-63.6,-59.3,24,39,0.03,278,27.7
9/2/2025 23:37,-108.3776,39.0187,220.1,11761,-52,-63.6,-59.3,24,39,0.03,278,27.7
9/2/2025 23:37,-108.3773,39.0187,219.9,11766,-52.1,-63.6,-59.3,24,39,0.03,278,27.6
9/2/2025 23:37,-108.377,39.0187,219.7,11771,-52.1,-63.6,-59.4,24,39,0.03,278,27.6
9/2/2025 23:37,-108.3766,39.0187,219.6,11776,-52.1,-63.6,-59.4,24,39,0.03,278,27.6
9/2/2025 23:37,-108.3763,39.0186,219.4,11780,-52.2,-63.7,-59.4,24,39,0.03,278,27.6
9/2/2025 23:37,-108.376,39.0186,219.3,11785,-52.2,-63.7,-59.4,24,39,0.03,278,27.6
9/2/2025 23:37,-108.3757,39.0186,219.1,11790,-52.3,-63.7,-59.4,24,39,0.03,277,27.6
9/2/2025 23:37,-108.3754,39.0185,219,11794,-52.3,-63.7,-59.4,24,39,0.03,277,27.6
9/2/2025 23:37,-108.3751,39.0185,218.8,11799,-52.3,-63.7,-59.5,24,40,0.03,277,27.6
9/2/2025 23:37,-108.3747,39.0185,218.6,11804,-52.4,-63.8,-59.5,24,40,0.03,277,27.6
9/2/2025 23:37,-108.3744,39.0184,218.5,11808,-52.4,-63.8,-59.5,24,40,0.03,277,27.6
9/2/2025 23:37,-108.3741,39.0184,218.3,11813,-52.5,-63.8,-59.5,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3738,39.0184,218.2,11818,-52.5,-63.8,-59.5,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3735,39.0183,218,11822,-52.5,-63.8,-59.6,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3732,39.0183,217.8,11827,-52.6,-63.9,-59.6,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3729,39.0183,217.7,11832,-52.6,-63.9,-59.6,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3725,39.0183,217.5,11836,-52.6,-63.9,-59.6,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3722,39.0182,217.4,11841,-52.7,-63.9,-59.6,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3719,39.0182,217.2,11846,-52.7,-63.9,-59.7,24,40,0.03,277,27.5
9/2/2025 23:37,-108.3716,39.0181,217,11851,-52.8,-63.9,-59.7,25,41,0.03,277,27.5
9/2/2025 23:37,-108.3713,39.0181,216.9,11856,-52.8,-64,-59.7,25,41,0.03,277,27.5
9/2/2025 23:37,-108.371,39.0181,216.7,11861,-52.8,-64,-59.7,25,41,0.03,277,27.5
9/2/2025 23:37,-108.3706,39.0181,216.5,11866,-52.9,-64,-59.7,25,41,0.03,277,27.5
9/2/2025 23:37,-108.3703,39.018,216.4,11871,-52.9,-64,-59.7,25,41,0.03,277,27.6
9/2/2025 23:37,-108.37,39.018,216.2,11875,-53,-64,-59.7,25,41,0.03,277,27.6
9/2/2025 23:37,-108.3697,39.0179,216.1,11880,-53,-64,-59.7,25,41,0.03,277,27.6
9/2/2025 23:37,-108.3694,39.0179,215.9,11885,-53,-64,-59.8,25,41,0.03,277,27.6
9/2/2025 23:37,-108.3691,39.0179,215.8,11889,-53.1,-64.1,-59.8,25,42,0.03,277,27.6
9/2/2025 23:37,-108.3687,39.0178,215.6,11894,-53.1,-64.1,-59.8,25,42,0.03,277,27.7
9/2/2025 23:37,-108.3684,39.0178,215.4,11898,-53.2,-64.1,-59.8,25,42,0.03,278,27.7
9/2/2025 23:37,-108.3681,39.0178,215.3,11903,-53.2,-64.1,-59.8,25,42,0.03,278,27.7
9/2/2025 23:37,-108.3678,39.0177,215.1,11908,-53.2,-64.1,-59.8,25,42,0.03,278,27.7
9/2/2025 23:37,-108.3675,39.0177,215,11912,-53.3,-64.1,-59.8,25,42,0.03,278,27.7
9/2/2025 23:37,-108.3671,39.0176,214.8,11917,-53.3,-64.1,-59.8,26,43,0.03,278,27.8
9/2/2025 23:37,-108.3668,39.0176,214.7,11921,-53.4,-64.1,-59.8,26,43,0.03,278,27.8
9/2/2025 23:37,-108.3665,39.0176,214.5,11926,-53.4,-64.1,-59.9,26,43,0.03,278,27.8
9/2/2025 23:37,-108.3662,39.0175,214.4,11931,-53.4,-64.1,-59.9,26,43,0.03,278,27.8
9/2/2025 23:37,-108.3659,39.0175,214.2,11936,-53.5,-64.1,-59.9,26,43,0.03,278,27.8
9/2/2025 23:37,-108.3656,39.0175,214,11941,-53.5,-64.2,-59.9,26,43,0.03,278,27.9
9/2/2025 23:37,-108.3652,39.0174,213.9,11945,-53.6,-64.2,-59.9,26,44,0.03,278,27.9
9/2/2025 23:37,-108.3649,39.0174,213.7,11950,-53.6,-64.2,-59.9,26,44,0.03,278,27.9
9/2/2025 23:37,-108.3646,39.0174,213.6,11955,-53.7,-64.2,-59.9,26,44,0.03,278,27.9
9/2/2025 23:37,-108.3643,39.0173,213.4,11960,-53.7,-64.2,-59.9,27,44,0.03,278,27.9
9/2/2025 23:37,-108.364,39.0173,213.3,11964,-53.7,-64.2,-59.9,27,44,0.03,278,27.9
9/2/2025 23:37,-108.3637,39.0172,213.1,11969,-53.8,-64.2,-59.9,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3633,39.0172,212.9,11973,-53.8,-64.2,-59.9,27,45,0.03,278,27.9
9/2/2025 23:37,-108.363,39.0172,212.8,11978,-53.8,-64.3,-60,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3627,39.0171,212.6,11983,-53.9,-64.3,-60,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3624,39.0171,212.5,11987,-53.9,-64.3,-60,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3621,39.017,212.4,11991,-53.9,-64.4,-60.1,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3617,39.017,212.2,11996,-54,-64.4,-60.1,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3614,39.017,212.1,12000,-54,-64.4,-60.1,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3611,39.0169,211.9,12005,-54,-64.4,-60.2,27,45,0.03,278,27.9
9/2/2025 23:37,-108.3608,39.0169,211.8,12009,-54.1,-64.5,-60.2,27,45,0.03,279,27.9
9/2/2025 23:37,-108.3605,39.0169,211.6,12014,-54.1,-64.5,-60.2,27,45,0.03,279,27.9
9/2/2025 23:37,-108.3602,39.0168,211.5,12018,-54.1,-64.5,-60.3,27,45,0.03,279,27.9
9/2/2025 23:37,-108.3598,39.0168,211.3,12023,-54.2,-64.6,-60.3,27,45,0.03,279,27.9
9/2/2025 23:37,-108.3595,39.0168,211.2,12027,-54.2,-64.6,-60.3,27,45,0.03,279,27.9
9/2/2025 23:38,-108.3592,39.0167,211,12032,-54.2,-64.6,-60.3,27,44,0.03,279,27.9
9/2/2025 23:38,-108.3589,39.0167,210.9,12037,-54.2,-64.6,-60.3,26,44,0.03,279,28
9/2/2025 23:38,-108.3585,39.0166,210.7,12041,-54.2,-64.7,-60.4,26,44,0.03,279,28
9/2/2025 23:38,-108.3582,39.0166,210.6,12046,-54.2,-64.7,-60.4,26,44,0.03,279,28
9/2/2025 23:38,-108.3579,39.0166,210.4,12050,-54.2,-64.7,-60.5,26,44,0.03,279,28
9/2/2025 23:38,-108.3576,39.0165,210.3,12055,-54.2,-64.8,-60.5,26,43,0.03,279,28
9/2/2025 23:38,-108.3573,39.0165,210.1,12060,-54.2,-64.8,-60.5,26,43,0.03,279,28.1
9/2/2025 23:38,-108.3569,39.0165,210,12064,-54.2,-64.9,-60.6,26,43,0.03,279,28.1
9/2/2025 23:38,-108.3566,39.0164,209.8,12068,-54.2,-64.9,-60.6,26,43,0.03,279,28.1
9/2/2025 23:38,-108.3563,39.0164,209.7,12073,-54.2,-64.9,-60.7,25,43,0.03,278,28.1
9/2/2025 23:38,-108.3561,39.0164,209.5,12077,-54.2,-65,-60.7,25,42,0.03,278,28.1
9/2/2025 23:38,-108.3557,39.0163,209.5,12080,-54.2,-65,-60.7,25,42,0.03,278,28.1
9/2/2025 23:38,-108.3553,39.0163,209.2,12086,-54.2,-65,-60.8,25,42,0.03,278,28.2
9/2/2025 23:38,-108.355,39.0163,209.1,12090,-54.2,-65.1,-60.8,25,42,0.03,278,28.2
9/2/2025 23:38,-108.3547,39.0162,209,12094,-54.2,-65.1,-60.8,25,41,0.03,278,28.2
9/2/2025 23:38,-108.3544,39.0162,208.8,12099,-54.2,-65.2,-60.9,25,41,0.03,278,28.2
9/2/2025 23:38,-108.354,39.0162,208.7,12103,-54.2,-65.2,-60.9,24,41,0.03,278,28.3
9/2/2025 23:38,-108.3537,39.0161,208.6,12107,-54.2,-65.3,-61,24,41,0.03,278,28.3
9/2/2025 23:38,-108.3534,39.0161,208.4,12111,-54.2,-65.3,-61,24,40,0.03,278,28.3
9/2/2025 23:38,-108.3531,39.016,208.3,12115,-54.2,-65.4,-61.1,24,40,0.03,278,28.3
9/2/2025 23:38,-108.3528,39.016,208.1,12120,-54.2,-65.4,-61.1,24,40,0.03,278,28.3
9/2/2025 23:38,-108.3524,39.016,208,12124,-54.1,-65.5,-61.2,24,39,0.03,278,28.3
9/2/2025 23:38,-108.3521,39.0159,207.9,12129,-54.1,-65.5,-61.2,23,39,0.03,278,28.3
9/2/2025 23:38,-108.3518,39.0159,207.7,12133,-54.1,-65.6,-61.3,23,39,0.03,278,28.3
9/2/2025 23:38,-108.3515,39.0159,207.6,12138,-54.1,-65.6,-61.3,23,38,0.03,278,28.2
9/2/2025 23:38,-108.3512,39.0158,207.4,12142,-54.1,-65.7,-61.4,23,38,0.03,278,28.2
9/2/2025 23:38,-108.3508,39.0158,207.3,12147,-54.1,-65.7,-61.5,23,38,0.03,278,28.2
9/2/2025 23:38,-108.3505,39.0157,207.1,12151,-54.1,-65.8,-61.5,23,38,0.03,278,28.2
9/2/2025 23:38,-108.3502,39.0157,207,12156,-54.1,-65.8,-61.5,22,38,0.03,278,28.1
9/2/2025 23:38,-108.3499,39.0157,206.8,12160,-54.1,-65.8,-61.5,22,37,0.03,278,28.1
9/2/2025 23:38,-108.3496,39.0156,206.7,12165,-54.1,-65.9,-61.6,22,37,0.03,278,28.1
9/2/2025 23:38,-108.3493,39.0156,206.5,12169,-54.1,-65.9,-61.6,22,37,0.03,278,28.1
9/2/2025 23:38,-108.349,39.0155,206.4,12174,-54.2,-65.9,-61.6,22,37,0.03,278,28.1
9/2/2025 23:38,-108.3486,39.0155,206.2,12179,-54.2,-65.9,-61.7,22,37,0.03,278,28
9/2/2025 23:38,-108.3483,39.0155,206.1,12183,-54.2,-66,-61.7,22,37,0.03,278,28
9/2/2025 23:38,-108.348,39.0154,205.9,12188,-54.2,-66,-61.7,22,37,0.03,278,28
9/2/2025 23:38,-108.3477,39.0154,205.8,12192,-54.2,-66,-61.7,22,37,0.03,278,28
9/2/2025 23:38,-108.3474,39.0153,205.7,12197,-54.2,-66.1,-61.8,22,36,0.03,278,27.9
9/2/2025 23:38,-108.3471,39.0153,205.5,12201,-54.2,-66.1,-61.8,22,36,0.03,278,27.9
9/2/2025 23:38,-108.3468,39.0153,205.4,12206,-54.2,-66.1,-61.8,22,36,0.03,278,27.9
9/2/2025 23:38,-108.3464,39.0152,205.2,12210,-54.2,-66.2,-61.9,22,36,0.03,278,27.9
9/2/2025 23:38,-108.3461,39.0152,205.1,12215,-54.2,-66.2,-61.9,22,36,0.03,278,27.9
9/2/2025 23:38,-108.3458,39.0151,204.9,12219,-54.2,-66.2,-61.9,22,36,0.03,278,27.8
9/2/2025 23:38,-108.3455,39.0151,204.8,12224,-54.2,-66.2,-61.9,21,36,0.03,278,27.8
9/2/2025 23:38,-108.3452,39.015,204.6,12229,-54.3,-66.3,-62,21,36,0.03,278,27.8
9/2/2025 23:38,-108.3449,39.015,204.5,12233,-54.3,-66.3,-62,21,36,0.03,278,27.8
9/2/2025 23:38,-108.3446,39.015,204.3,12238,-54.3,-66.3,-62,21,36,0.02,279,27.8
9/2/2025 23:38,-108.3442,39.0149,204.2,12242,-54.3,-66.3,-62,21,36,0.02,279,27.7
9/2/2025 23:38,-108.3439,39.0149,204.1,12247,-54.3,-66.3,-62,21,36,0.02,279,27.7
9/2/2025 23:38,-108.3436,39.0148,203.9,12251,-54.3,-66.4,-62.1,21,36,0.02,279,27.7
9/2/2025 23:38,-108.3433,39.0148,203.8,12256,-54.4,-66.4,-62.1,21,36,0.02,279,27.7
9/2/2025 23:38,-108.343,39.0147,203.6,12260,-54.4,-66.4,-62.1,21,36,0.02,279,27.7
9/2/2025 23:38,-108.3427,39.0147,203.5,12264,-54.4,-66.4,-62.1,21,36,0.02,280,27.6
9/2/2025 23:38,-108.3424,39.0147,203.4,12269,-54.4,-66.5,-62.2,21,36,0.02,280,27.6
9/2/2025 23:38,-108.342,39.0146,203.2,12273,-54.4,-66.5,-62.2,21,35,0.02,280,27.6
9/2/2025 23:38,-108.3417,39.0146,203.1,12277,-54.4,-66.5,-62.2,21,35,0.02,280,27.6
9/2/2025 23:38,-108.3414,39.0145,202.9,12282,-54.5,-66.6,-62.3,21,35,0.02,280,27.6
9/2/2025 23:38,-108.3411,39.0145,202.8,12286,-54.5,-66.6,-62.3,21,35,0.02,280,27.6
9/2/2025 23:38,-108.3408,39.0144,202.7,12290,-54.5,-66.7,-62.4,21,35,0.02,281,27.5
9/2/2025 23:38,-108.3405,39.0144,202.5,12295,-54.5,-66.7,-62.4,21,35,0.02,281,27.5
9/2/2025 23:39,-108.3402,39.0143,202.4,12299,-54.5,-66.7,-62.4,21,35,0.02,281,27.5
9/2/2025 23:39,-108.3399,39.0143,202.2,12304,-54.5,-66.8,-62.5,21,35,0.02,281,27.5
9/2/2025 23:39,-108.3396,39.0142,202.1,12308,-54.6,-66.8,-62.5,21,34,0.02,281,27.5
9/2/2025 23:39,-108.3392,39.0142,202,12313,-54.6,-66.9,-62.6,20,34,0.02,281,27.5
9/2/2025 23:39,-108.3389,39.0142,201.8,12317,-54.6,-66.9,-62.6,20,34,0.02,281,27.5
9/2/2025 23:39,-108.3386,39.0141,201.7,12322,-54.6,-67,-62.7,20,34,0.02,281,27.5
9/2/2025 23:39,-108.3383,39.014,201.5,12326,-54.6,-67,-62.7,20,34,0.02,281,27.5
9/2/2025 23:39,-108.338,39.014,201.4,12331,-54.6,-67,-62.7,20,34,0.02,281,27.4
9/2/2025 23:39,-108.3377,39.014,201.3,12335,-54.7,-67.1,-62.8,20,34,0.02,281,27.4
9/2/2025 23:39,-108.3374,39.0139,201.1,12340,-54.7,-67.1,-62.8,20,34,0.02,281,27.4
9/2/2025 23:39,-108.3371,39.0139,201,12344,-54.7,-67.1,-62.8,20,34,0.02,281,27.4
9/2/2025 23:39,-108.3368,39.0138,200.9,12348,-54.7,-67.2,-62.9,20,34,0.02,281,27.4
9/2/2025 23:39,-108.3365,39.0138,200.7,12352,-54.8,-67.2,-62.9,20,34,0.02,281,27.4
