time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s,layer
2025-11-04 23:18:33,-108.5233,39.1182,841.9,1620,17.2,-5.3,-4.7,21,21,3.07,336,6.4,0
2025-11-04 23:18:34,-108.5233,39.1181,841.4,1626,17.1,-5.3,-4.7,21,21,3.07,336,6.4,0
2025-11-04 23:18:35,-108.5232,39.1181,840.9,1631,17.1,-5.3,-4.7,21,21,3.07,335,6.5,0
2025-11-04 23:18:36,-108.5232,39.118,840.4,1636,17.0,-5.3,-4.7,21,21,3.07,335,6.5,0
2025-11-04 23:18:37,-108.5232,39.118,839.9,1641,17.0,-5.3,-4.7,21,21,3.07,335,6.5,0
2025-11-04 23:18:38,-108.5231,39.1179,839.5,1646,17.0,-5.3,-4.7,21,21,3.07,335,6.5,0
2025-11-04 23:18:39,-108.5231,39.1179,839.0,1650,16.9,-5.3,-4.7,21,21,3.07,334,6.4,0
2025-11-04 23:18:40,-108.5231,39.1178,838.5,1655,16.9,-5.3,-4.7,21,21,3.07,334,6.4,0
2025-11-04 23:18:41,-108.523,39.1178,838.0,1660,16.8,-5.3,-4.7,22,22,3.07,334,6.4,0
2025-11-04 23:18:42,-108.523,39.1177,837.5,1665,16.8,-5.3,-4.7,22,22,3.07,333,6.4,0
2025-11-04 23:18:43,-108.523,39.1177,837.0,1670,16.7,-5.3,-4.7,22,22,3.07,333,6.4,0
2025-11-04 23:18:44,-108.5229,39.1176,836.6,1675,16.7,-5.3,-4.7,22,22,3.07,333,6.4,0
2025-11-04 23:18:45,-108.5229,39.1176,836.1,1680,16.6,-5.3,-4.7,22,22,3.07,332,6.4,0
2025-11-04 23:18:46,-108.5229,39.1175,835.5,1685,16.6,-5.3,-4.7,22,22,3.07,332,6.4,0
2025-11-04 23:18:47,-108.5228,39.1175,835.0,1690,16.5,-5.4,-4.7,22,22,3.07,332,6.4,0
2025-11-04 23:18:48,-108.5228,39.1174,834.5,1695,16.5,-5.4,-4.8,22,22,3.07,331,6.4,0
2025-11-04 23:18:49,-108.5228,39.1174,833.9,1701,16.4,-5.4,-4.8,22,22,3.07,331,6.3,0
2025-11-04 23:18:50,-108.5227,39.1173,833.4,1707,16.4,-5.4,-4.8,22,22,3.07,330,6.3,0
2025-11-04 23:18:51,-108.5227,39.1173,832.8,1713,16.3,-5.4,-4.8,22,22,3.07,330,6.3,0
2025-11-04 23:18:52,-108.5227,39.1172,832.3,1718,16.3,-5.4,-4.8,22,22,3.07,330,6.3,0
2025-11-04 23:18:53,-108.5226,39.1172,831.8,1724,16.2,-5.4,-4.8,22,22,3.07,329,6.3,0
2025-11-04 23:18:54,-108.5226,39.1172,831.3,1729,16.2,-5.4,-4.8,22,22,3.07,329,6.3,0
2025-11-04 23:18:55,-108.5226,39.1171,830.7,1735,16.1,-5.4,-4.8,22,22,3.07,329,6.2,0
2025-11-04 23:18:56,-108.5225,39.1171,830.2,1740,16.1,-5.4,-4.8,22,22,3.07,329,6.2,0
2025-11-04 23:18:57,-108.5225,39.117,829.7,1745,16.0,-5.4,-4.8,22,22,3.07,329,6.1,0
2025-11-04 23:18:58,-108.5225,39.117,829.2,1750,16.0,-5.4,-4.8,22,22,3.08,328,6.0,0
2025-11-04 23:18:59,-108.5224,39.117,828.7,1755,16.0,-5.4,-4.8,23,23,3.08,328,6.0,0
2025-11-04 23:19:00,-108.5224,39.1169,828.2,1760,15.9,-5.4,-4.8,23,23,3.08,328,5.9,0
2025-11-04 23:19:01,-108.5224,39.1169,827.7,1765,15.9,-5.4,-4.8,23,23,3.09,328,5.8,0
2025-11-04 23:19:02,-108.5223,39.1168,827.2,1770,15.9,-5.4,-4.8,23,23,3.09,328,5.8,0
2025-11-04 23:19:03,-108.5223,39.1168,826.7,1775,15.8,-5.4,-4.8,23,23,3.09,327,5.7,0
2025-11-04 23:19:04,-108.5223,39.1168,826.3,1780,15.8,-5.4,-4.8,23,23,3.09,327,5.7,0
2025-11-04 23:19:05,-108.5222,39.1167,825.8,1785,15.8,-5.4,-4.8,23,23,3.1,327,5.6,0
2025-11-04 23:19:06,-108.5222,39.1167,825.4,1789,15.7,-5.4,-4.8,23,23,3.1,327,5.5,0
2025-11-04 23:19:07,-108.5222,39.1166,825.0,1794,15.7,-5.4,-4.8,23,23,3.1,327,5.5,0
2025-11-04 23:19:08,-108.5222,39.1166,824.3,1800,15.6,-5.4,-4.8,23,23,3.1,326,5.4,0
2025-11-04 23:19:09,-108.5221,39.1166,824.3,1800,15.6,-5.4,-4.8,23,23,3.1,326,5.4,0
2025-11-04 23:19:10,-108.5221,39.1166,823.7,1807,15.6,-5.4,-4.8,23,23,3.09,326,5.3,0
2025-11-04 23:19:11,-108.5221,39.1165,823.2,1811,15.6,-5.5,-4.8,23,23,3.09,326,5.2,0
2025-11-04 23:19:12,-108.522,39.1165,822.8,1815,15.5,-5.5,-4.9,23,23,3.09,326,5.1,0
2025-11-04 23:19:13,-108.522,39.1164,822.4,1819,15.5,-5.5,-4.9,23,23,3.08,325,5.1,0
2025-11-04 23:19:14,-108.522,39.1164,822.0,1824,15.5,-5.5,-4.9,23,23,3.08,325,5.0,0
2025-11-04 23:19:15,-108.5219,39.1164,821.6,1828,15.5,-5.6,-4.9,23,23,3.07,325,5.0,0
2025-11-04 23:19:16,-108.5219,39.1163,821.1,1833,15.5,-5.6,-5.0,23,23,3.07,325,5.0,0
2025-11-04 23:19:17,-108.5219,39.1163,820.6,1837,15.4,-5.6,-5.0,23,23,3.06,326,5.0,0
2025-11-04 23:19:18,-108.5218,39.1163,820.1,1842,15.4,-5.7,-5.0,23,23,3.06,326,5.0,0
2025-11-04 23:19:19,-108.5218,39.1162,819.7,1846,15.4,-5.7,-5.0,23,23,3.06,326,5.0,0
2025-11-04 23:19:20,-108.5218,39.1162,819.2,1852,15.4,-5.7,-5.1,23,23,3.05,326,5.0,0
2025-11-04 23:19:21,-108.5217,39.1161,818.7,1857,15.4,-5.7,-5.1,23,23,3.05,326,5.0,0
2025-11-04 23:19:22,-108.5217,39.1161,818.2,1863,15.3,-5.8,-5.1,23,23,3.04,327,5.0,0
2025-11-04 23:19:23,-108.5217,39.1161,817.7,1868,15.3,-5.8,-5.1,23,23,3.04,327,5.0,0
2025-11-04 23:19:24,-108.5217,39.116,817.2,1874,15.3,-5.8,-5.2,23,23,3.03,327,4.9,0
2025-11-04 23:19:25,-108.5216,39.116,816.7,1879,15.3,-5.9,-5.2,23,23,3.02,327,4.9,0
2025-11-04 23:19:26,-108.5216,39.116,816.2,1884,15.3,-5.9,-5.2,23,23,3.01,327,4.9,0
2025-11-04 23:19:27,-108.5216,39.116,815.7,1889,15.2,-6.0,-5.3,23,23,3.01,327,4.9,0
2025-11-04 23:19:28,-108.5215,39.1159,815.2,1894,15.2,-6.0,-5.3,23,23,3.0,328,4.9,0
2025-11-04 23:19:29,-108.5215,39.1159,814.8,1899,15.2,-6.0,-5.3,23,23,2.99,328,4.9,0
2025-11-04 23:19:30,-108.5215,39.1159,814.3,1904,15.2,-6.1,-5.4,23,23,2.98,328,4.9,0
2025-11-04 23:19:31,-108.5215,39.1159,813.8,1909,15.2,-6.1,-5.4,23,23,2.98,328,4.9,0
2025-11-04 23:19:32,-108.5214,39.1158,813.4,1913,15.1,-6.2,-5.5,22,22,2.97,328,4.9,0
2025-11-04 23:19:33,-108.5214,39.1158,812.9,1918,15.1,-6.2,-5.5,22,22,2.96,329,4.9,0
2025-11-04 23:19:34,-108.5214,39.1158,812.4,1922,15.1,-6.2,-5.5,22,22,2.95,329,4.9,0
2025-11-04 23:19:35,-108.5213,39.1158,811.9,1927,15.1,-6.3,-5.6,22,22,2.95,328,4.8,0
2025-11-04 23:19:36,-108.5213,39.1157,811.5,1932,15.1,-6.3,-5.6,22,22,2.94,328,4.7,0
2025-11-04 23:19:37,-108.5213,39.1157,811.0,1937,15.0,-6.3,-5.6,22,22,2.94,327,4.6,0
2025-11-04 23:19:38,-108.5212,39.1157,810.5,1942,15.0,-6.4,-5.7,22,22,2.93,327,4.6,0
2025-11-04 23:19:39,-108.5212,39.1157,810.0,1948,14.9,-6.4,-5.7,22,22,2.92,326,4.5,0
2025-11-04 23:19:40,-108.5212,39.1156,809.5,1953,14.9,-6.5,-5.7,22,22,2.91,325,4.4,0
2025-11-04 23:19:41,-108.5212,39.1156,809.0,1958,14.8,-6.5,-5.8,22,22,2.91,325,4.3,0
2025-11-04 23:19:42,-108.5211,39.1156,808.4,1964,14.8,-6.5,-5.8,22,22,2.9,324,4.3,0
2025-11-04 23:19:43,-108.5211,39.1155,807.9,1970,14.7,-6.6,-5.8,22,22,2.9,324,4.2,0
2025-11-04 23:19:44,-108.5211,39.1155,807.4,1975,14.7,-6.6,-5.9,22,22,2.89,323,4.1,0
2025-11-04 23:19:45,-108.521,39.1155,806.8,1981,14.6,-6.6,-5.9,22,22,2.88,322,4.1,0
2025-11-04 23:19:46,-108.521,39.1155,806.3,1987,14.6,-6.7,-5.9,22,22,2.88,321,4.0,0
2025-11-04 23:19:47,-108.521,39.1154,805.8,1992,14.5,-6.7,-6.0,22,22,2.87,321,3.9,0
2025-11-04 23:19:48,-108.5209,39.1154,805.3,1997,14.5,-6.8,-6.0,22,22,2.86,320,3.9,0
2025-11-04 23:19:49,-108.5209,39.1154,804.8,2003,14.4,-6.8,-6.0,22,22,2.86,319,3.8,1
2025-11-04 23:19:50,-108.5209,39.1154,804.3,2008,14.4,-6.8,-6.1,22,22,2.85,318,3.7,1
2025-11-04 23:19:51,-108.5209,39.1153,803.7,2014,14.4,-6.9,-6.1,22,22,2.84,317,3.6,1
2025-11-04 23:19:52,-108.5208,39.1153,803.1,2019,14.3,-6.9,-6.1,22,22,2.84,316,3.6,1
2025-11-04 23:19:53,-108.5208,39.1153,802.6,2026,14.3,-6.9,-6.2,22,22,2.83,315,3.5,1
2025-11-04 23:19:54,-108.5208,39.1153,802.0,2032,14.2,-7.0,-6.2,22,22,2.82,314,3.5,1
2025-11-04 23:19:55,-108.5208,39.1153,801.4,2038,14.2,-7.0,-6.2,22,22,2.82,314,3.4,1
2025-11-04 23:19:56,-108.5208,39.1153,800.8,2044,14.2,-7.1,-6.3,22,22,2.81,313,3.3,1
2025-11-04 23:19:57,-108.5207,39.1152,800.2,2051,14.1,-7.1,-6.3,22,22,2.81,313,3.3,1
2025-11-04 23:19:58,-108.5207,39.1152,799.6,2057,14.1,-7.1,-6.3,22,22,2.8,312,3.2,1
2025-11-04 23:19:59,-108.5207,39.1152,799.1,2063,14.0,-7.2,-6.4,22,22,2.8,312,3.1,1
2025-11-04 23:20:00,-108.5207,39.1152,798.5,2068,14.0,-7.2,-6.4,22,22,2.79,311,3.1,1
2025-11-04 23:20:01,-108.5207,39.1152,798.0,2074,14.0,-7.2,-6.4,22,22,2.78,310,3.0,1
2025-11-04 23:20:02,-108.5207,39.1152,797.3,2082,13.9,-7.3,-6.5,22,22,2.78,310,2.9,1
2025-11-04 23:20:03,-108.5206,39.1152,796.9,2086,13.9,-7.3,-6.5,22,22,2.77,309,2.9,1
2025-11-04 23:20:04,-108.5206,39.1152,796.4,2091,13.8,-7.3,-6.5,22,22,2.77,308,2.8,1
2025-11-04 23:20:05,-108.5206,39.1152,796.0,2095,13.8,-7.4,-6.5,22,22,2.76,308,2.8,1
2025-11-04 23:20:06,-108.5206,39.1151,795.5,2100,13.7,-7.4,-6.6,22,22,2.76,307,2.7,1
2025-11-04 23:20:07,-108.5206,39.1151,795.1,2105,13.7,-7.4,-6.6,22,22,2.75,306,2.6,1
2025-11-04 23:20:08,-108.5206,39.1151,794.6,2110,13.7,-7.5,-6.6,22,22,2.75,305,2.6,1
2025-11-04 23:20:09,-108.5206,39.1151,794.2,2114,13.6,-7.5,-6.6,22,22,2.74,304,2.5,1
2025-11-04 23:20:10,-108.5205,39.1151,793.7,2119,13.6,-7.5,-6.7,22,22,2.74,303,2.5,1
2025-11-04 23:20:11,-108.5205,39.1151,793.3,2124,13.5,-7.6,-6.7,22,22,2.73,302,2.4,1
2025-11-04 23:20:12,-108.5205,39.1151,792.8,2128,13.5,-7.6,-6.7,22,22,2.73,301,2.3,1
2025-11-04 23:20:13,-108.5205,39.1151,792.3,2133,13.4,-7.6,-6.8,22,22,2.72,300,2.3,1
2025-11-04 23:20:14,-108.5205,39.1151,791.9,2138,13.4,-7.6,-6.8,22,22,2.72,299,2.2,1
2025-11-04 23:20:15,-108.5205,39.1151,791.4,2144,13.4,-7.7,-6.8,22,22,2.71,299,2.2,1
2025-11-04 23:20:16,-108.5204,39.115,790.9,2149,13.3,-7.7,-6.8,22,22,2.71,300,2.1,1
2025-11-04 23:20:17,-108.5204,39.115,790.3,2155,13.3,-7.7,-6.8,23,23,2.71,301,2.0,1
2025-11-04 23:20:18,-108.5204,39.115,789.8,2161,13.2,-7.7,-6.8,23,23,2.71,301,2.0,1
2025-11-04 23:20:19,-108.5204,39.115,789.2,2167,13.2,-7.7,-6.9,23,23,2.71,302,1.9,1
2025-11-04 23:20:20,-108.5204,39.115,788.7,2173,13.1,-7.8,-6.9,23,23,2.71,303,1.9,1
2025-11-04 23:20:21,-108.5204,39.115,788.1,2178,13.1,-7.8,-6.9,23,23,2.71,304,1.8,1
2025-11-04 23:20:22,-108.5204,39.115,787.7,2184,13.0,-7.8,-6.9,23,23,2.71,305,1.8,1
2025-11-04 23:20:23,-108.5203,39.115,787.2,2189,13.0,-7.8,-6.9,23,23,2.7,305,1.7,1
2025-11-04 23:20:24,-108.5203,39.115,786.7,2194,12.9,-7.8,-6.9,23,23,2.7,307,1.6,1
2025-11-04 23:20:25,-108.5203,39.115,786.2,2199,12.9,-7.8,-6.9,23,23,2.7,308,1.6,1
2025-11-04 23:20:26,-108.5203,39.115,785.7,2204,12.9,-7.8,-6.9,23,23,2.7,309,1.5,1
2025-11-04 23:20:27,-108.5203,39.115,785.3,2209,12.8,-7.8,-7.0,23,23,2.7,310,1.5,1
2025-11-04 23:20:28,-108.5203,39.115,784.8,2214,12.8,-7.9,-7.0,23,23,2.7,311,1.4,1
2025-11-04 23:20:29,-108.5203,39.115,784.3,2219,12.7,-7.9,-7.0,23,23,2.7,313,1.3,1
2025-11-04 23:20:30,-108.5203,39.115,783.8,2224,12.7,-7.9,-7.0,23,23,2.7,315,1.3,1
2025-11-04 23:20:31,-108.5203,39.115,783.3,2229,12.6,-7.9,-7.0,23,23,2.7,316,1.2,1
2025-11-04 23:20:32,-108.5203,39.115,782.8,2235,12.5,-7.9,-7.0,23,23,2.7,318,1.1,1
2025-11-04 23:20:33,-108.5202,39.115,782.3,2241,12.5,-7.9,-7.0,23,23,2.7,321,1.1,1
2025-11-04 23:20:34,-108.5202,39.115,781.7,2247,12.4,-7.9,-7.0,23,23,2.69,323,1.0,1
2025-11-04 23:20:35,-108.5202,39.115,781.1,2253,12.4,-7.9,-7.0,23,23,2.69,320,1.0,1
2025-11-04 23:20:36,-108.5202,39.115,780.5,2259,12.3,-7.9,-7.1,24,24,2.69,317,1.0,1
2025-11-04 23:20:37,-108.5202,39.115,779.9,2265,12.3,-8.0,-7.1,24,24,2.69,313,1.0,1
2025-11-04 23:20:38,-108.5202,39.115,779.3,2272,12.2,-8.0,-7.1,24,24,2.69,309,1.0,1
2025-11-04 23:20:39,-108.5202,39.115,778.7,2279,12.1,-8.0,-7.1,24,24,2.69,304,1.0,1
2025-11-04 23:20:40,-108.5202,39.115,778.2,2286,12.1,-8.0,-7.1,24,24,2.69,300,1.0,1
2025-11-04 23:20:41,-108.5202,39.115,777.6,2292,12.0,-8.0,-7.1,24,24,2.69,294,1.0,1
2025-11-04 23:20:42,-108.5202,39.115,777.0,2298,12.0,-8.0,-7.1,24,24,2.69,288,1.0,1
2025-11-04 23:20:43,-108.5201,39.115,776.5,2304,11.9,-8.0,-7.1,24,24,2.69,282,1.0,1
2025-11-04 23:20:44,-108.5201,39.115,775.9,2310,11.9,-8.0,-7.1,24,24,2.69,276,1.0,1
2025-11-04 23:20:45,-108.5201,39.115,775.3,2315,11.8,-8.0,-7.1,24,24,2.69,270,1.0,1
2025-11-04 23:20:46,-108.5201,39.115,774.8,2321,11.8,-8.0,-7.1,24,24,2.69,264,1.0,1
2025-11-04 23:20:47,-108.5201,39.115,774.3,2327,11.7,-8.0,-7.1,24,24,2.69,258,1.0,1
2025-11-04 23:20:48,-108.5201,39.115,773.9,2332,11.7,-8.0,-7.1,24,24,2.7,253,1.0,1
2025-11-04 23:20:49,-108.5201,39.115,773.4,2337,11.6,-8.0,-7.1,24,24,2.7,248,1.0,1
2025-11-04 23:20:50,-108.5201,39.115,772.9,2342,11.6,-8.0,-7.1,25,25,2.7,243,1.0,1
2025-11-04 23:20:51,-108.5201,39.115,772.4,2348,11.5,-8.0,-7.1,25,25,2.7,239,1.0,1
2025-11-04 23:20:52,-108.5201,39.115,771.8,2353,11.5,-8.0,-7.1,25,25,2.7,236,1.0,1
2025-11-04 23:20:53,-108.52,39.115,771.3,2358,11.4,-8.0,-7.1,25,25,2.71,232,1.0,1
2025-11-04 23:20:54,-108.52,39.115,770.7,2363,11.3,-8.1,-7.1,25,25,2.71,229,1.0,1
2025-11-04 23:20:55,-108.52,39.115,770.2,2370,11.3,-8.1,-7.1,25,25,2.71,232,1.0,1
2025-11-04 23:20:56,-108.52,39.115,769.7,2376,11.2,-8.1,-7.1,25,25,2.71,235,1.1,1
2025-11-04 23:20:57,-108.52,39.115,769.1,2383,11.2,-8.1,-7.1,25,25,2.71,238,1.1,1
2025-11-04 23:20:58,-108.5199,39.1151,768.5,2389,11.1,-8.1,-7.2,25,25,2.71,240,1.1,1
2025-11-04 23:20:59,-108.5199,39.1151,767.9,2395,11.1,-8.1,-7.2,25,25,2.71,243,1.2,1
2025-11-04 23:21:00,-108.5199,39.1151,767.5,2400,11.0,-8.1,-7.2,25,25,2.71,245,1.2,1
2025-11-04 23:21:01,-108.5199,39.1151,766.7,2408,10.9,-8.1,-7.2,25,25,2.71,248,1.2,1
2025-11-04 23:21:02,-108.5199,39.1151,766.1,2415,10.9,-8.1,-7.2,26,26,2.71,250,1.3,1
2025-11-04 23:21:03,-108.5198,39.1151,765.5,2421,10.8,-8.1,-7.2,26,26,2.71,252,1.3,1
2025-11-04 23:21:04,-108.5198,39.1151,764.9,2428,10.8,-8.1,-7.2,26,26,2.71,254,1.3,1
2025-11-04 23:21:05,-108.5198,39.1151,764.3,2435,10.7,-8.1,-7.2,26,26,2.71,256,1.3,1
2025-11-04 23:21:06,-108.5198,39.1151,763.7,2442,10.6,-8.2,-7.2,26,26,2.71,258,1.4,1
2025-11-04 23:21:07,-108.5197,39.1151,763.0,2449,10.6,-8.2,-7.2,26,26,2.71,260,1.4,1
2025-11-04 23:21:08,-108.5197,39.1151,762.4,2456,10.5,-8.2,-7.3,26,26,2.71,262,1.4,1
2025-11-04 23:21:09,-108.5197,39.1151,761.8,2463,10.4,-8.2,-7.3,26,26,2.71,263,1.5,1
2025-11-04 23:21:10,-108.5197,39.1151,761.1,2470,10.4,-8.2,-7.3,26,26,2.71,265,1.5,1
2025-11-04 23:21:11,-108.5197,39.1151,760.5,2477,10.3,-8.2,-7.3,26,26,2.71,266,1.5,1
2025-11-04 23:21:12,-108.5196,39.1151,759.9,2483,10.3,-8.2,-7.3,26,26,2.71,267,1.5,1
2025-11-04 23:21:13,-108.5196,39.1151,759.2,2490,10.2,-8.2,-7.3,27,27,2.71,269,1.6,1
2025-11-04 23:21:14,-108.5196,39.1151,758.6,2497,10.2,-8.2,-7.3,27,27,2.72,270,1.6,1
2025-11-04 23:21:15,-108.5196,39.1151,758.0,2504,10.1,-8.2,-7.3,27,27,2.72,268,1.6,1
2025-11-04 23:21:16,-108.5195,39.1151,757.4,2511,10.0,-8.2,-7.3,27,27,2.72,265,1.7,1
2025-11-04 23:21:17,-108.5195,39.1151,756.8,2517,10.0,-8.2,-7.3,27,27,2.72,263,1.8,1
2025-11-04 23:21:18,-108.5195,39.1151,756.3,2523,9.9,-8.2,-7.3,27,27,2.73,261,1.9,1
2025-11-04 23:21:19,-108.5195,39.1151,755.7,2529,9.9,-8.2,-7.3,27,27,2.73,259,1.9,1
2025-11-04 23:21:20,-108.5195,39.1151,755.2,2535,9.8,-8.2,-7.3,27,27,2.73,257,2.0,1
2025-11-04 23:21:21,-108.5194,39.1151,754.6,2541,9.8,-8.2,-7.3,27,27,2.73,256,2.0,1
2025-11-04 23:21:22,-108.5194,39.1151,754.0,2547,9.7,-8.2,-7.3,27,27,2.73,254,2.1,1
2025-11-04 23:21:23,-108.5194,39.1151,753.4,2554,9.7,-8.2,-7.3,27,27,2.73,253,2.2,1
2025-11-04 23:21:24,-108.5194,39.1151,752.8,2560,9.6,-8.2,-7.3,28,28,2.73,251,2.2,1
2025-11-04 23:21:25,-108.5193,39.1152,752.3,2567,9.6,-8.2,-7.3,28,28,2.73,250,2.3,1
2025-11-04 23:21:26,-108.5193,39.1152,751.7,2573,9.5,-8.2,-7.3,28,28,2.74,249,2.4,1
2025-11-04 23:21:27,-108.5193,39.1152,751.1,2580,9.4,-8.2,-7.3,28,28,2.74,248,2.4,1
2025-11-04 23:21:28,-108.5192,39.1152,750.6,2586,9.4,-8.2,-7.3,28,28,2.74,247,2.5,1
2025-11-04 23:21:29,-108.5192,39.1152,750.0,2591,9.3,-8.3,-7.3,28,28,2.74,246,2.6,1
2025-11-04 23:21:30,-108.5192,39.1153,749.5,2597,9.3,-8.3,-7.3,28,28,2.74,245,2.6,1
2025-11-04 23:21:31,-108.5191,39.1153,749.0,2603,9.2,-8.3,-7.3,28,28,2.74,244,2.7,1
2025-11-04 23:21:32,-108.5191,39.1153,748.5,2609,9.2,-8.3,-7.3,28,28,2.74,243,2.7,1
2025-11-04 23:21:33,-108.5191,39.1153,747.9,2615,9.1,-8.3,-7.4,28,28,2.74,242,2.8,1
2025-11-04 23:21:34,-108.519,39.1153,747.4,2621,9.0,-8.3,-7.4,28,28,2.74,241,2.9,1
2025-11-04 23:21:35,-108.519,39.1153,746.8,2627,9.0,-8.3,-7.4,29,29,2.74,241,2.9,1
2025-11-04 23:21:36,-108.519,39.1153,746.3,2633,8.9,-8.3,-7.4,29,29,2.74,240,2.9,1
2025-11-04 23:21:37,-108.5189,39.1154,745.7,2639,8.9,-8.3,-7.4,29,29,2.74,240,2.9,1
2025-11-04 23:21:38,-108.5189,39.1154,745.2,2645,8.8,-8.3,-7.4,29,29,2.74,239,2.9,1
2025-11-04 23:21:39,-108.5189,39.1154,744.6,2651,8.7,-8.3,-7.4,29,29,2.74,239,3.0,1
2025-11-04 23:21:40,-108.5189,39.1154,744.1,2658,8.7,-8.3,-7.4,29,29,2.74,238,3.0,1
2025-11-04 23:21:41,-108.5188,39.1154,743.5,2664,8.6,-8.3,-7.4,29,29,2.74,238,3.0,1
2025-11-04 23:21:42,-108.5188,39.1155,743.0,2670,8.6,-8.4,-7.4,29,29,2.74,238,3.0,1
2025-11-04 23:21:43,-108.5188,39.1155,742.4,2676,8.5,-8.4,-7.4,29,29,2.74,237,3.0,1
2025-11-04 23:21:44,-108.5187,39.1155,741.9,2682,8.4,-8.4,-7.4,29,29,2.74,237,3.0,1
2025-11-04 23:21:45,-108.5187,39.1155,741.3,2688,8.4,-8.4,-7.4,30,30,2.74,236,3.1,1
2025-11-04 23:21:46,-108.5187,39.1155,740.8,2694,8.3,-8.4,-7.5,30,30,2.74,236,3.1,1
2025-11-04 23:21:47,-108.5186,39.1155,740.2,2700,8.3,-8.4,-7.5,30,30,2.74,235,3.1,1
2025-11-04 23:21:48,-108.5186,39.1156,739.7,2706,8.2,-8.4,-7.5,30,30,2.74,235,3.1,1
2025-11-04 23:21:49,-108.5186,39.1156,739.2,2712,8.1,-8.4,-7.5,30,30,2.74,235,3.1,1
2025-11-04 23:21:50,-108.5185,39.1156,738.7,2718,8.1,-8.4,-7.5,30,30,2.74,234,3.2,1
2025-11-04 23:21:51,-108.5185,39.1156,738.1,2724,8.0,-8.4,-7.5,30,30,2.74,234,3.2,1
2025-11-04 23:21:52,-108.5185,39.1156,737.6,2729,8.0,-8.4,-7.5,30,30,2.74,234,3.2,1
2025-11-04 23:21:53,-108.5184,39.1156,737.1,2735,7.9,-8.5,-7.5,30,30,2.74,233,3.2,1
2025-11-04 23:21:54,-108.5184,39.1157,736.5,2741,7.9,-8.5,-7.5,30,30,2.74,233,3.2,1
2025-11-04 23:21:55,-108.5184,39.1157,736.0,2746,7.8,-8.5,-7.5,31,31,2.75,233,3.3,1
