time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s,layer
2025-11-05 23:17:18,-108.5225,39.1174,807.3,1963,15.6,-7.3,-6.5,20,20,2.74,31,1.3,0
2025-11-05 23:17:19,-108.5225,39.1175,806.7,1969,15.5,-7.3,-6.5,20,20,2.74,42,1.3,0
2025-11-05 23:17:20,-108.5226,39.1175,806.2,1974,15.5,-7.3,-6.5,20,20,2.73,54,1.2,0
2025-11-05 23:17:21,-108.5226,39.1175,805.6,1980,15.4,-7.4,-6.5,20,20,2.73,67,1.1,0
2025-11-05 23:17:22,-108.5226,39.1175,805.1,1986,15.4,-7.4,-6.5,20,20,2.73,78,1.1,0
2025-11-05 23:17:23,-108.5226,39.1175,804.5,1992,15.3,-7.4,-6.6,20,20,2.73,88,1.0,0
2025-11-05 23:17:24,-108.5226,39.1176,804.0,1998,15.2,-7.4,-6.6,20,20,2.73,97,1.0,0
2025-11-05 23:17:25,-108.5226,39.1176,803.4,2004,15.2,-7.4,-6.6,20,20,2.72,103,0.9,1
2025-11-05 23:17:26,-108.5226,39.1176,802.9,2009,15.1,-7.5,-6.6,20,20,2.72,111,1.0,1
2025-11-05 23:17:27,-108.5227,39.1176,802.3,2015,15.1,-7.5,-6.6,20,20,2.72,117,1.1,1
2025-11-05 23:17:28,-108.5227,39.1176,801.8,2021,15.1,-7.5,-6.6,20,20,2.72,123,1.2,1
2025-11-05 23:17:29,-108.5227,39.1177,801.2,2027,15.0,-7.5,-6.6,20,20,2.72,128,1.4,1
2025-11-05 23:17:30,-108.5227,39.1177,800.7,2032,15.0,-7.5,-6.7,20,20,2.72,132,1.5,1
2025-11-05 23:17:31,-108.5227,39.1177,800.1,2038,15.0,-7.5,-6.7,20,20,2.72,135,1.6,1
2025-11-05 23:17:32,-108.5227,39.1177,799.6,2044,14.9,-7.5,-6.7,20,20,2.71,138,1.7,1
2025-11-05 23:17:33,-108.5227,39.1178,799.0,2050,14.9,-7.6,-6.7,21,21,2.71,141,1.8,1
2025-11-05 23:17:34,-108.5227,39.1178,798.5,2056,14.9,-7.6,-6.7,21,21,2.71,143,1.9,1
2025-11-05 23:17:35,-108.5228,39.1178,797.9,2062,14.8,-7.6,-6.7,21,21,2.71,145,2.1,1
2025-11-05 23:17:36,-108.5228,39.1178,797.4,2067,14.8,-7.6,-6.7,21,21,2.71,146,2.2,1
2025-11-05 23:17:37,-108.5228,39.1178,796.8,2073,14.8,-7.6,-6.7,21,21,2.71,148,2.3,1
2025-11-05 23:17:38,-108.5228,39.1178,796.2,2079,14.7,-7.6,-6.8,21,21,2.71,149,2.4,1
2025-11-05 23:17:39,-108.5228,39.1179,795.7,2085,14.7,-7.6,-6.8,21,21,2.71,150,2.5,1
2025-11-05 23:17:40,-108.5228,39.1179,795.1,2092,14.7,-7.6,-6.8,21,21,2.71,152,2.7,1
2025-11-05 23:17:41,-108.5228,39.1179,794.6,2097,14.6,-7.7,-6.8,21,21,2.7,152,2.8,1
2025-11-05 23:17:42,-108.5229,39.1179,794.3,2100,14.6,-7.7,-6.8,21,21,2.7,153,2.8,1
2025-11-05 23:17:43,-108.5229,39.118,793.5,2109,14.6,-7.7,-6.8,21,21,2.7,154,3.0,1
2025-11-05 23:17:44,-108.5229,39.118,793.0,2114,14.6,-7.7,-6.9,21,21,2.7,155,3.1,1
2025-11-05 23:17:45,-108.5229,39.118,792.5,2120,14.6,-7.8,-6.9,21,21,2.69,155,3.2,1
2025-11-05 23:17:46,-108.5229,39.1181,792.0,2125,14.6,-7.8,-6.9,21,21,2.69,156,3.4,1
2025-11-05 23:17:47,-108.523,39.1181,791.4,2130,14.6,-7.8,-6.9,21,21,2.69,156,3.5,1
2025-11-05 23:17:48,-108.523,39.1182,790.9,2136,14.6,-7.8,-6.9,21,21,2.69,157,3.7,1
2025-11-05 23:17:49,-108.523,39.1183,790.4,2141,14.5,-7.8,-6.9,21,21,2.69,157,3.8,1
2025-11-05 23:17:50,-108.523,39.1183,789.8,2147,14.5,-7.8,-7.0,21,21,2.68,158,4.0,1
2025-11-05 23:17:51,-108.5231,39.1184,789.3,2153,14.5,-7.9,-7.0,21,21,2.68,158,4.2,1
2025-11-05 23:17:52,-108.5231,39.1184,788.8,2159,14.5,-7.9,-7.0,20,20,2.68,158,4.3,1
2025-11-05 23:17:53,-108.5231,39.1185,788.2,2165,14.5,-7.9,-7.0,20,20,2.68,159,4.5,1
2025-11-05 23:17:54,-108.5231,39.1185,787.7,2171,14.5,-7.9,-7.0,20,20,2.67,159,4.6,1
2025-11-05 23:17:55,-108.5232,39.1186,787.1,2177,14.4,-8.0,-7.1,20,20,2.67,159,4.8,1
2025-11-05 23:17:56,-108.5232,39.1187,786.6,2182,14.4,-8.0,-7.1,20,20,2.66,159,4.9,1
2025-11-05 23:17:57,-108.5232,39.1187,786.1,2188,14.4,-8.0,-7.1,20,20,2.66,160,5.1,1
2025-11-05 23:17:58,-108.5232,39.1188,785.5,2194,14.4,-8.1,-7.1,20,20,2.65,160,5.3,1
2025-11-05 23:17:59,-108.5233,39.1188,785.0,2199,14.3,-8.1,-7.2,20,20,2.65,160,5.4,1
2025-11-05 23:18:00,-108.5233,39.1189,784.5,2205,14.3,-8.1,-7.2,20,20,2.65,160,5.6,1
2025-11-05 23:18:01,-108.5233,39.119,783.9,2211,14.3,-8.1,-7.2,20,20,2.64,160,5.7,1
2025-11-05 23:18:02,-108.5233,39.119,783.4,2216,14.3,-8.2,-7.2,20,20,2.64,161,5.9,1
2025-11-05 23:18:03,-108.5234,39.1191,782.9,2222,14.2,-8.2,-7.3,20,20,2.63,161,6.0,1
2025-11-05 23:18:04,-108.5234,39.1191,782.3,2228,14.2,-8.2,-7.3,20,20,2.63,161,6.2,1
2025-11-05 23:18:05,-108.5234,39.1192,781.8,2234,14.2,-8.3,-7.3,20,20,2.63,161,6.4,1
2025-11-05 23:18:06,-108.5234,39.1193,781.3,2239,14.2,-8.3,-7.4,20,20,2.62,161,6.4,1
2025-11-05 23:18:07,-108.5235,39.1193,780.7,2245,14.1,-8.3,-7.4,20,20,2.62,161,6.5,1
2025-11-05 23:18:08,-108.5235,39.1194,780.2,2251,14.1,-8.3,-7.4,20,20,2.61,161,6.6,1
2025-11-05 23:18:09,-108.5235,39.1194,779.7,2256,14.0,-8.4,-7.4,20,20,2.61,161,6.7,1
2025-11-05 23:18:10,-108.5236,39.1195,779.2,2262,14.0,-8.4,-7.4,20,20,2.61,161,6.8,1
2025-11-05 23:18:11,-108.5236,39.1196,778.6,2268,14.0,-8.4,-7.5,20,20,2.61,161,6.9,1
2025-11-05 23:18:12,-108.5236,39.1196,778.1,2273,13.9,-8.4,-7.5,20,20,2.61,161,6.9,1
2025-11-05 23:18:13,-108.5236,39.1197,777.6,2279,13.9,-8.4,-7.5,20,20,2.6,161,7.0,1
2025-11-05 23:18:14,-108.5237,39.1197,777.0,2285,13.8,-8.5,-7.5,21,21,2.6,161,7.1,1
2025-11-05 23:18:15,-108.5237,39.1198,776.5,2291,13.8,-8.5,-7.5,21,21,2.6,161,7.2,1
2025-11-05 23:18:16,-108.5237,39.1199,776.0,2296,13.7,-8.5,-7.5,21,21,2.6,161,7.3,1
2025-11-05 23:18:17,-108.5237,39.1199,775.5,2302,13.7,-8.5,-7.6,21,21,2.59,161,7.4,1
2025-11-05 23:18:18,-108.5237,39.12,774.9,2308,13.6,-8.5,-7.6,21,21,2.59,162,7.4,1
2025-11-05 23:18:19,-108.5238,39.1201,774.4,2314,13.6,-8.5,-7.6,21,21,2.59,162,7.5,1
2025-11-05 23:18:20,-108.5238,39.1202,773.9,2319,13.5,-8.6,-7.6,21,21,2.59,162,7.6,1
2025-11-05 23:18:21,-108.5238,39.1202,773.5,2324,13.5,-8.6,-7.6,21,21,2.59,162,7.7,1
2025-11-05 23:18:22,-108.5238,39.1203,773.0,2329,13.4,-8.6,-7.6,21,21,2.59,162,7.8,1
2025-11-05 23:18:23,-108.5238,39.1204,772.5,2334,13.4,-8.6,-7.6,21,21,2.59,162,7.9,1
2025-11-05 23:18:24,-108.5239,39.1204,772.0,2340,13.3,-8.6,-7.7,21,21,2.59,162,7.9,1
2025-11-05 23:18:25,-108.5239,39.1205,771.5,2345,13.3,-8.6,-7.7,21,21,2.58,162,8.0,1
2025-11-05 23:18:26,-108.5239,39.1206,771.0,2351,13.2,-8.6,-7.7,21,21,2.58,162,8.0,1
2025-11-05 23:18:27,-108.5239,39.1206,770.5,2356,13.2,-8.7,-7.7,21,21,2.58,162,8.0,1
2025-11-05 23:18:28,-108.5239,39.1207,770.0,2362,13.1,-8.7,-7.7,21,21,2.58,163,8.0,1
2025-11-05 23:18:29,-108.524,39.1208,769.4,2367,13.1,-8.7,-7.7,21,21,2.58,163,8.0,1
2025-11-05 23:18:30,-108.524,39.1208,768.9,2373,13.1,-8.7,-7.7,21,21,2.58,164,8.0,1
2025-11-05 23:18:31,-108.524,39.1209,768.4,2379,13.0,-8.7,-7.7,21,21,2.58,164,8.0,1
2025-11-05 23:18:32,-108.524,39.121,767.9,2385,13.0,-8.7,-7.7,21,21,2.58,164,8.0,1
2025-11-05 23:18:33,-108.524,39.1211,767.3,2391,12.9,-8.7,-7.7,21,21,2.58,165,8.0,1
2025-11-05 23:18:34,-108.5241,39.1211,766.8,2396,12.9,-8.7,-7.8,21,21,2.58,165,8.0,1
2025-11-05 23:18:35,-108.5241,39.1212,766.5,2400,12.8,-8.8,-7.8,21,21,2.58,165,8.0,1
2025-11-05 23:18:36,-108.5241,39.1213,765.7,2408,12.7,-8.8,-7.8,21,21,2.58,166,8.0,1
2025-11-05 23:18:37,-108.5241,39.1213,765.2,2414,12.7,-8.8,-7.8,22,22,2.57,166,8.0,1
2025-11-05 23:18:38,-108.5241,39.1214,764.6,2420,12.6,-8.8,-7.8,22,22,2.57,167,8.0,1
2025-11-05 23:18:39,-108.5242,39.1215,764.1,2426,12.6,-8.8,-7.8,22,22,2.57,167,8.0,1
2025-11-05 23:18:40,-108.5242,39.1215,763.5,2432,12.5,-8.8,-7.8,22,22,2.57,167,8.0,1
2025-11-05 23:18:41,-108.5242,39.1216,763.0,2438,12.5,-8.8,-7.8,22,22,2.57,168,8.0,1
2025-11-05 23:18:42,-108.5242,39.1217,762.4,2445,12.4,-8.9,-7.9,22,22,2.57,168,8.0,1
2025-11-05 23:18:43,-108.5242,39.1218,761.9,2451,12.4,-8.9,-7.9,22,22,2.57,169,8.0,1
2025-11-05 23:18:44,-108.5243,39.1218,761.4,2456,12.3,-8.9,-7.9,22,22,2.57,169,8.0,1
2025-11-05 23:18:45,-108.5243,39.1219,760.8,2462,12.3,-8.9,-7.9,22,22,2.57,169,8.0,1
2025-11-05 23:18:46,-108.5243,39.122,760.3,2468,12.2,-8.9,-7.9,22,22,2.56,170,8.0,1
2025-11-05 23:18:47,-108.5243,39.1221,759.8,2473,12.2,-8.9,-7.9,22,22,2.56,170,8.1,1
2025-11-05 23:18:48,-108.5243,39.1221,759.3,2479,12.1,-8.9,-7.9,22,22,2.56,170,8.1,1
2025-11-05 23:18:49,-108.5243,39.1222,758.7,2485,12.1,-9.0,-8.0,22,22,2.56,170,8.2,1
2025-11-05 23:18:50,-108.5243,39.1223,758.2,2491,12.0,-9.0,-8.0,22,22,2.56,171,8.2,1
2025-11-05 23:18:51,-108.5243,39.1224,757.6,2497,11.9,-9.0,-8.0,22,22,2.56,171,8.2,1
2025-11-05 23:18:52,-108.5244,39.1225,757.1,2503,11.9,-9.0,-8.0,22,22,2.55,171,8.3,1
2025-11-05 23:18:53,-108.5244,39.1226,756.5,2510,11.8,-9.0,-8.0,22,22,2.55,172,8.3,1
2025-11-05 23:18:54,-108.5244,39.1226,756.0,2515,11.8,-9.1,-8.0,22,22,2.55,172,8.3,1
2025-11-05 23:18:55,-108.5244,39.1227,755.5,2521,11.7,-9.1,-8.1,22,22,2.55,172,8.4,1
2025-11-05 23:18:56,-108.5244,39.1228,755.0,2526,11.7,-9.1,-8.1,22,22,2.55,173,8.4,1
2025-11-05 23:18:57,-108.5244,39.1229,754.4,2532,11.6,-9.1,-8.1,23,23,2.55,173,8.5,1
2025-11-05 23:18:58,-108.5244,39.123,753.9,2538,11.6,-9.1,-8.1,23,23,2.54,173,8.5,1
2025-11-05 23:18:59,-108.5244,39.1231,753.4,2543,11.5,-9.1,-8.1,23,23,2.54,173,8.5,1
2025-11-05 23:19:00,-108.5244,39.1231,752.9,2549,11.5,-9.2,-8.1,23,23,2.54,174,8.6,1
2025-11-05 23:19:01,-108.5244,39.1232,752.3,2556,11.4,-9.2,-8.2,23,23,2.54,174,8.6,1
2025-11-05 23:19:02,-108.5244,39.1233,751.7,2563,11.4,-9.2,-8.2,23,23,2.54,174,8.7,1
2025-11-05 23:19:03,-108.5244,39.1234,751.1,2570,11.3,-9.2,-8.2,23,23,2.54,174,8.7,1
2025-11-05 23:19:04,-108.5244,39.1235,750.5,2577,11.3,-9.2,-8.2,23,23,2.54,175,8.7,1
2025-11-05 23:19:05,-108.5244,39.1236,749.8,2583,11.2,-9.2,-8.2,23,23,2.55,175,8.8,1
2025-11-05 23:19:06,-108.5245,39.1236,749.2,2590,11.2,-9.2,-8.2,23,23,2.55,175,8.8,1
2025-11-05 23:19:07,-108.5245,39.1237,748.6,2597,11.1,-9.2,-8.2,23,23,2.55,175,8.9,1
2025-11-05 23:19:08,-108.5245,39.1238,748.1,2604,11.1,-9.2,-8.2,23,23,2.55,175,9.0,1
2025-11-05 23:19:09,-108.5245,39.1239,747.5,2611,11.0,-9.2,-8.2,23,23,2.55,175,9.0,1
2025-11-05 23:19:10,-108.5245,39.124,746.9,2618,11.0,-9.2,-8.2,23,23,2.55,176,9.1,1
2025-11-05 23:19:11,-108.5245,39.124,746.3,2624,11.0,-9.2,-8.2,23,23,2.55,176,9.1,1
2025-11-05 23:19:12,-108.5245,39.1241,745.7,2629,10.9,-9.2,-8.2,23,23,2.55,176,9.2,1
2025-11-05 23:19:13,-108.5245,39.1242,745.2,2635,10.9,-9.2,-8.2,23,23,2.55,176,9.3,1
2025-11-05 23:19:14,-108.5245,39.1243,744.6,2641,10.8,-9.2,-8.2,24,24,2.55,176,9.3,1
2025-11-05 23:19:15,-108.5245,39.1244,744.1,2647,10.8,-9.2,-8.2,24,24,2.55,176,9.4,1
2025-11-05 23:19:16,-108.5245,39.1245,743.6,2652,10.7,-9.3,-8.2,24,24,2.55,176,9.4,1
2025-11-05 23:19:17,-108.5245,39.1246,743.0,2659,10.6,-9.3,-8.2,24,24,2.55,176,9.5,1
2025-11-05 23:19:18,-108.5245,39.1246,742.5,2665,10.6,-9.3,-8.2,24,24,2.55,176,9.6,1
2025-11-05 23:19:19,-108.5245,39.1247,742.0,2672,10.5,-9.3,-8.2,24,24,2.55,176,9.6,1
2025-11-05 23:19:20,-108.5245,39.1248,741.4,2678,10.5,-9.3,-8.3,24,24,2.55,177,9.7,1
2025-11-05 23:19:21,-108.5245,39.1249,740.9,2684,10.4,-9.3,-8.3,24,24,2.55,177,9.7,1
2025-11-05 23:19:22,-108.5245,39.125,740.3,2691,10.3,-9.3,-8.3,24,24,2.55,177,9.8,1
2025-11-05 23:19:23,-108.5245,39.1251,739.8,2696,10.3,-9.3,-8.3,24,24,2.55,177,9.9,1
2025-11-05 23:19:24,-108.5245,39.1252,739.2,2702,10.2,-9.3,-8.3,24,24,2.55,177,9.9,1
2025-11-05 23:19:25,-108.5245,39.1253,738.7,2708,10.2,-9.4,-8.3,24,24,2.55,177,10.0,1
2025-11-05 23:19:26,-108.5245,39.1253,738.1,2714,10.1,-9.4,-8.3,24,24,2.55,177,10.0,1
2025-11-05 23:19:27,-108.5245,39.1254,737.6,2720,10.1,-9.4,-8.3,24,24,2.55,177,10.0,1
2025-11-05 23:19:28,-108.5245,39.1255,737.0,2726,10.0,-9.4,-8.3,25,25,2.55,177,9.9,1
2025-11-05 23:19:29,-108.5245,39.1256,736.5,2732,9.9,-9.4,-8.4,25,25,2.54,178,9.9,1
2025-11-05 23:19:30,-108.5245,39.1257,736.0,2739,9.9,-9.4,-8.4,25,25,2.54,178,9.9,1
2025-11-05 23:19:31,-108.5245,39.1258,735.4,2745,9.8,-9.5,-8.4,25,25,2.54,178,9.9,1
2025-11-05 23:19:32,-108.5245,39.1259,734.9,2752,9.8,-9.5,-8.4,25,25,2.53,178,9.8,1
2025-11-05 23:19:33,-108.5245,39.1259,734.4,2758,9.7,-9.5,-8.5,25,25,2.53,178,9.8,1
2025-11-05 23:19:34,-108.5245,39.126,733.9,2763,9.7,-9.5,-8.5,25,25,2.53,178,9.8,1
2025-11-05 23:19:35,-108.5245,39.1261,733.3,2769,9.6,-9.6,-8.5,25,25,2.53,178,9.8,1
2025-11-05 23:19:36,-108.5245,39.1262,732.8,2775,9.6,-9.6,-8.5,25,25,2.52,178,9.8,1
2025-11-05 23:19:37,-108.5245,39.1263,732.3,2780,9.5,-9.6,-8.5,25,25,2.52,178,9.7,1
2025-11-05 23:19:38,-108.5245,39.1264,731.7,2786,9.5,-9.6,-8.6,25,25,2.52,179,9.7,1
2025-11-05 23:19:39,-108.5245,39.1265,731.2,2792,9.4,-9.7,-8.6,25,25,2.52,179,9.7,1
2025-11-05 23:19:40,-108.5245,39.1266,730.7,2798,9.4,-9.7,-8.6,25,25,2.51,179,9.7,1
2025-11-05 23:19:41,-108.5246,39.1266,729.9,2807,9.3,-9.7,-8.6,25,25,2.51,179,9.6,1
2025-11-05 23:19:42,-108.5246,39.1267,729.6,2811,9.3,-9.8,-8.7,25,25,2.5,179,9.6,1
2025-11-05 23:19:43,-108.5246,39.1268,729.0,2817,9.2,-9.8,-8.7,25,25,2.5,179,9.6,1
2025-11-05 23:19:44,-108.5246,39.1269,728.5,2823,9.1,-9.8,-8.8,25,25,2.49,179,9.6,1
2025-11-05 23:19:45,-108.5246,39.127,727.9,2830,9.1,-9.9,-8.8,25,25,2.48,179,9.6,1
