time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s,layer
2025-11-03 23:04:47,-108.5243,39.1197,854.6,1474,16.1,-1.9,-1.7,29,29,3.9,292,0.5,0
2025-11-03 23:04:48,-108.5243,39.1197,853.9,1482,16.0,-2.1,-1.9,29,29,3.83,342,2.2,0
2025-11-03 23:04:49,-108.5242,39.1197,853.1,1489,15.8,-2.4,-2.1,28,28,3.76,342,2.1,0
2025-11-03 23:04:50,-108.5242,39.1197,852.4,1496,15.7,-2.7,-2.4,28,28,3.69,341,2.1,0
2025-11-03 23:04:51,-108.5242,39.1196,851.7,1503,15.6,-2.9,-2.6,28,28,3.62,341,2.1,0
2025-11-03 23:04:52,-108.5242,39.1196,850.9,1511,15.5,-3.2,-2.8,28,28,3.55,341,2.0,0
2025-11-03 23:04:53,-108.5241,39.1196,850.0,1521,15.3,-3.6,-3.1,27,27,3.46,340,2.0,0
2025-11-03 23:04:54,-108.5241,39.1196,849.6,1526,15.2,-3.7,-3.3,27,27,3.42,340,1.9,0
2025-11-03 23:04:55,-108.5241,39.1195,849.1,1533,15.2,-3.8,-3.3,27,27,3.41,339,1.7,0
2025-11-03 23:04:56,-108.5241,39.1195,848.5,1538,15.1,-3.8,-3.3,27,27,3.41,338,1.6,0
2025-11-03 23:04:57,-108.5241,39.1195,848.0,1543,15.1,-3.8,-3.4,27,27,3.4,336,1.5,0
2025-11-03 23:04:58,-108.524,39.1195,847.4,1547,15.0,-3.8,-3.4,27,27,3.4,334,1.4,0
2025-11-03 23:04:59,-108.524,39.1195,846.9,1551,15.0,-3.9,-3.4,27,27,3.39,332,1.2,0
2025-11-03 23:05:00,-108.524,39.1195,846.4,1556,14.9,-3.9,-3.5,27,27,3.38,330,1.1,0
2025-11-03 23:05:01,-108.524,39.1194,845.9,1560,14.9,-4.0,-3.5,27,27,3.37,327,1.0,0
2025-11-03 23:05:02,-108.524,39.1194,845.4,1565,14.8,-4.0,-3.5,27,27,3.37,322,0.8,0
2025-11-03 23:05:03,-108.5239,39.1194,844.9,1570,14.8,-4.0,-3.6,27,27,3.36,323,0.8,0
2025-11-03 23:05:04,-108.5239,39.1194,844.5,1575,14.7,-4.1,-3.6,27,27,3.35,324,0.8,0
2025-11-03 23:05:05,-108.5239,39.1194,844.0,1580,14.7,-4.1,-3.6,27,27,3.35,326,0.8,0
2025-11-03 23:05:06,-108.5239,39.1194,843.5,1586,14.6,-4.1,-3.7,27,27,3.34,327,0.8,0
2025-11-03 23:05:07,-108.5239,39.1194,843.1,1590,14.6,-4.2,-3.7,27,27,3.32,328,0.8,0
2025-11-03 23:05:08,-108.5239,39.1194,842.6,1594,14.5,-4.3,-3.8,27,27,3.3,329,0.7,0
2025-11-03 23:05:09,-108.5239,39.1194,842.2,1598,14.5,-4.4,-3.9,27,27,3.28,330,0.7,0
2025-11-03 23:05:10,-108.5239,39.1194,841.7,1603,14.5,-4.5,-4.0,27,27,3.26,332,0.7,0
2025-11-03 23:05:11,-108.5239,39.1194,841.3,1607,14.4,-4.6,-4.0,27,27,3.24,333,0.7,0
2025-11-03 23:05:12,-108.5239,39.1194,840.7,1611,14.4,-4.6,-4.1,27,27,3.22,335,0.7,0
2025-11-03 23:05:13,-108.5239,39.1194,840.1,1618,14.3,-4.7,-4.2,26,26,3.2,336,0.6,0
2025-11-03 23:05:14,-108.5239,39.1194,839.5,1624,14.3,-4.8,-4.3,26,26,3.19,338,0.6,0
2025-11-03 23:05:15,-108.5239,39.1194,838.9,1631,14.2,-4.9,-4.3,26,26,3.17,340,0.6,0
2025-11-03 23:05:16,-108.5238,39.1194,838.3,1637,14.2,-5.0,-4.4,26,26,3.15,335,0.6,0
2025-11-03 23:05:17,-108.5238,39.1194,837.7,1643,14.1,-5.1,-4.5,26,26,3.13,330,0.6,0
2025-11-03 23:05:18,-108.5238,39.1194,837.1,1650,14.1,-5.2,-4.6,26,26,3.11,325,0.7,0
2025-11-03 23:05:19,-108.5238,39.1193,836.5,1656,14.0,-5.2,-4.6,26,26,3.09,320,0.7,0
2025-11-03 23:05:20,-108.5238,39.1193,835.7,1664,14.0,-5.4,-4.8,26,26,3.05,314,0.7,0
2025-11-03 23:05:21,-108.5238,39.1193,835.3,1667,14.0,-5.5,-4.9,25,25,3.04,311,0.7,0
2025-11-03 23:05:22,-108.5238,39.1193,834.7,1673,14.0,-5.7,-5.0,25,25,3.01,307,0.8,0
2025-11-03 23:05:23,-108.5238,39.1193,834.1,1679,14.0,-5.8,-5.1,25,25,2.98,303,0.8,0
2025-11-03 23:05:24,-108.5238,39.1193,833.6,1685,14.0,-5.9,-5.3,25,25,2.95,300,0.8,0
2025-11-03 23:05:25,-108.5238,39.1193,833.2,1690,14.0,-6.1,-5.4,24,24,2.92,296,0.8,0
2025-11-03 23:05:26,-108.5238,39.1193,832.7,1694,14.0,-6.2,-5.5,24,24,2.89,293,0.9,0
2025-11-03 23:05:27,-108.5238,39.1193,832.2,1699,14.0,-6.3,-5.6,24,24,2.86,290,0.9,0
2025-11-03 23:05:28,-108.5238,39.1193,831.8,1703,14.0,-6.5,-5.7,24,24,2.83,288,0.9,0
2025-11-03 23:05:29,-108.5237,39.1193,831.3,1708,14.0,-6.6,-5.9,23,23,2.8,285,0.9,0
2025-11-03 23:05:30,-108.5237,39.1193,830.8,1713,14.1,-6.8,-6.0,23,23,2.77,283,0.9,0
2025-11-03 23:05:31,-108.5237,39.1193,830.3,1717,14.1,-6.9,-6.1,23,23,2.74,281,1.0,0
2025-11-03 23:05:32,-108.5237,39.1193,829.8,1722,14.1,-7.1,-6.3,22,22,2.71,279,1.0,0
2025-11-03 23:05:33,-108.5237,39.1192,829.4,1727,14.1,-7.2,-6.4,22,22,2.68,287,1.2,0
2025-11-03 23:05:34,-108.5236,39.1192,828.9,1732,14.1,-7.3,-6.5,22,22,2.66,293,1.3,0
2025-11-03 23:05:35,-108.5236,39.1192,828.4,1737,14.2,-7.4,-6.6,22,22,2.64,298,1.5,0
2025-11-03 23:05:36,-108.5236,39.1191,827.9,1742,14.2,-7.5,-6.7,21,21,2.62,302,1.7,0
2025-11-03 23:05:37,-108.5235,39.1191,827.4,1748,14.3,-7.6,-6.8,21,21,2.61,305,1.8,0
2025-11-03 23:05:38,-108.5235,39.1191,826.9,1753,14.3,-7.7,-6.8,21,21,2.59,308,2.0,0
2025-11-03 23:05:39,-108.5234,39.119,826.3,1758,14.4,-7.8,-6.9,21,21,2.57,310,2.1,0
2025-11-03 23:05:40,-108.5234,39.119,825.8,1763,14.4,-7.9,-7.0,21,21,2.55,312,2.3,0
2025-11-03 23:05:41,-108.5234,39.1189,825.3,1769,14.5,-8.0,-7.1,20,20,2.54,314,2.5,0
2025-11-03 23:05:42,-108.5233,39.1189,824.8,1774,14.5,-8.1,-7.2,20,20,2.52,315,2.6,0
2025-11-03 23:05:43,-108.5233,39.1189,824.3,1779,14.6,-8.2,-7.3,20,20,2.5,317,2.8,0
2025-11-03 23:05:44,-108.5233,39.1189,823.8,1784,14.6,-8.3,-7.4,20,20,2.48,318,3.0,0
2025-11-03 23:05:45,-108.5232,39.1188,823.3,1789,14.7,-8.4,-7.5,19,19,2.46,319,3.1,0
2025-11-03 23:05:46,-108.5232,39.1188,822.8,1794,14.7,-8.5,-7.6,19,19,2.44,320,3.3,0
2025-11-03 23:05:47,-108.5232,39.1187,822.2,1801,14.8,-8.6,-7.6,19,19,2.43,321,3.5,0
2025-11-03 23:05:48,-108.5231,39.1187,821.8,1805,14.8,-8.6,-7.7,19,19,2.42,321,3.6,0
2025-11-03 23:05:49,-108.5231,39.1187,821.3,1810,14.7,-8.7,-7.7,19,19,2.41,322,3.8,0
2025-11-03 23:05:50,-108.523,39.1186,820.8,1815,14.7,-8.8,-7.8,19,19,2.4,322,3.9,0
2025-11-03 23:05:51,-108.523,39.1186,820.3,1820,14.7,-8.8,-7.8,19,19,2.39,323,4.1,0
2025-11-03 23:05:52,-108.523,39.1186,819.8,1825,14.7,-8.9,-7.9,19,19,2.38,323,4.3,0
2025-11-03 23:05:53,-108.5229,39.1185,819.3,1830,14.6,-9.0,-8.0,19,19,2.37,323,4.4,0
2025-11-03 23:05:54,-108.5229,39.1185,818.8,1835,14.6,-9.0,-8.0,19,19,2.36,323,4.5,0
2025-11-03 23:05:55,-108.5229,39.1185,818.4,1840,14.6,-9.1,-8.1,19,19,2.35,323,4.7,0
2025-11-03 23:05:56,-108.5228,39.1184,817.9,1845,14.5,-9.2,-8.1,19,19,2.34,323,4.8,0
2025-11-03 23:05:57,-108.5228,39.1184,817.4,1850,14.5,-9.2,-8.2,18,18,2.33,323,4.9,0
2025-11-03 23:05:58,-108.5228,39.1183,816.9,1855,14.5,-9.3,-8.3,18,18,2.31,323,5.0,0
2025-11-03 23:05:59,-108.5227,39.1183,816.4,1860,14.4,-9.4,-8.3,18,18,2.3,323,5.1,0
2025-11-03 23:06:00,-108.5227,39.1183,815.9,1866,14.4,-9.4,-8.4,18,18,2.29,323,5.3,0
2025-11-03 23:06:01,-108.5226,39.1183,815.3,1871,14.4,-9.5,-8.4,18,18,2.29,323,5.4,0
2025-11-03 23:06:02,-108.5226,39.1182,814.8,1877,14.3,-9.5,-8.5,18,18,2.28,323,5.5,0
2025-11-03 23:06:03,-108.5226,39.1182,814.3,1882,14.3,-9.6,-8.5,18,18,2.27,323,5.6,0
2025-11-03 23:06:04,-108.5225,39.1181,813.8,1887,14.2,-9.6,-8.5,18,18,2.27,323,5.7,0
2025-11-03 23:06:05,-108.5225,39.118,813.2,1893,14.2,-9.7,-8.6,18,18,2.26,323,5.9,0
2025-11-03 23:06:06,-108.5225,39.118,812.7,1898,14.1,-9.7,-8.6,18,18,2.25,323,6.0,0
2025-11-03 23:06:07,-108.5224,39.1179,812.2,1903,14.1,-9.8,-8.7,18,18,2.25,323,6.1,0
2025-11-03 23:06:08,-108.5224,39.1179,811.7,1908,14.0,-9.8,-8.7,18,18,2.24,323,6.2,0
2025-11-03 23:06:09,-108.5223,39.1178,811.2,1913,14.0,-9.8,-8.8,18,18,2.23,323,6.3,0
2025-11-03 23:06:10,-108.5223,39.1178,810.7,1918,14.0,-9.9,-8.8,18,18,2.23,323,6.4,0
2025-11-03 23:06:11,-108.5223,39.1177,810.2,1924,13.9,-9.9,-8.8,18,18,2.22,323,6.6,0
2025-11-03 23:06:12,-108.5222,39.1177,809.7,1930,13.9,-10.0,-8.9,18,18,2.21,323,6.7,0
2025-11-03 23:06:13,-108.5222,39.1176,809.2,1935,13.8,-10.0,-8.9,18,18,2.2,324,6.7,0
2025-11-03 23:06:14,-108.5221,39.1176,808.9,1938,13.8,-10.1,-8.9,18,18,2.2,324,6.7,0
2025-11-03 23:06:15,-108.5221,39.1175,808.1,1946,13.7,-10.1,-9.0,18,18,2.2,325,6.7,0
2025-11-03 23:06:16,-108.5221,39.1175,807.5,1952,13.7,-10.1,-9.0,18,18,2.19,325,6.8,0
2025-11-03 23:06:17,-108.522,39.1174,807.0,1958,13.6,-10.2,-9.0,18,18,2.19,326,6.8,0
2025-11-03 23:06:18,-108.522,39.1174,806.5,1963,13.6,-10.2,-9.0,18,18,2.19,326,6.8,0
2025-11-03 23:06:19,-108.5219,39.1173,805.9,1969,13.5,-10.2,-9.1,18,18,2.18,327,6.8,0
2025-11-03 23:06:20,-108.5219,39.1172,805.4,1975,13.5,-10.2,-9.1,18,18,2.18,327,6.8,0
2025-11-03 23:06:21,-108.5219,39.1172,804.8,1980,13.4,-10.3,-9.1,18,18,2.18,328,6.9,0
2025-11-03 23:06:22,-108.5218,39.1171,804.3,1986,13.4,-10.3,-9.1,18,18,2.17,328,6.9,0
2025-11-03 23:06:23,-108.5218,39.1171,803.8,1991,13.3,-10.3,-9.2,18,18,2.17,329,6.9,0
2025-11-03 23:06:24,-108.5217,39.117,803.2,1997,13.3,-10.3,-9.2,18,18,2.17,329,6.9,0
2025-11-03 23:06:25,-108.5217,39.117,802.7,2003,13.2,-10.4,-9.2,18,18,2.16,330,7.0,1
2025-11-03 23:06:26,-108.5217,39.1169,802.1,2008,13.2,-10.4,-9.2,18,18,2.16,330,7.0,1
2025-11-03 23:06:27,-108.5216,39.1169,801.6,2014,13.1,-10.4,-9.3,18,18,2.16,331,7.0,1
2025-11-03 23:06:28,-108.5216,39.1168,801.1,2020,13.1,-10.4,-9.3,18,18,2.16,331,7.0,1
2025-11-03 23:06:29,-108.5215,39.1168,800.5,2025,13.0,-10.5,-9.3,18,18,2.16,332,7.1,1
2025-11-03 23:06:30,-108.5215,39.1167,800.0,2031,13.0,-10.5,-9.3,18,18,2.15,332,7.1,1
2025-11-03 23:06:31,-108.5215,39.1166,799.5,2036,13.0,-10.5,-9.3,18,18,2.15,333,7.1,1
2025-11-03 23:06:32,-108.5214,39.1166,799.0,2042,12.9,-10.5,-9.3,19,19,2.15,333,7.1,1
2025-11-03 23:06:33,-108.5214,39.1166,798.4,2048,12.9,-10.5,-9.4,19,19,2.15,333,7.1,1
2025-11-03 23:06:34,-108.5213,39.1165,797.9,2053,12.8,-10.5,-9.4,19,19,2.15,333,7.0,1
2025-11-03 23:06:35,-108.5213,39.1165,797.4,2058,12.8,-10.6,-9.4,19,19,2.15,332,7.0,1
2025-11-03 23:06:36,-108.5212,39.1165,796.9,2063,12.8,-10.6,-9.4,19,19,2.15,332,6.9,1
2025-11-03 23:06:37,-108.5212,39.1164,796.4,2068,12.7,-10.6,-9.4,19,19,2.14,331,6.8,1
2025-11-03 23:06:38,-108.5212,39.1164,795.9,2073,12.7,-10.6,-9.4,19,19,2.14,331,6.8,1
2025-11-03 23:06:39,-108.5211,39.1163,795.4,2079,12.6,-10.6,-9.4,19,19,2.14,330,6.7,1
2025-11-03 23:06:40,-108.5211,39.1163,794.8,2085,12.6,-10.6,-9.5,19,19,2.14,329,6.6,1
2025-11-03 23:06:41,-108.521,39.1163,794.4,2089,12.6,-10.6,-9.4,19,19,2.15,329,6.6,1
2025-11-03 23:06:42,-108.521,39.1162,793.9,2095,12.6,-10.6,-9.4,19,19,2.15,328,6.5,1
2025-11-03 23:06:43,-108.5209,39.1162,793.4,2100,12.6,-10.6,-9.4,19,19,2.16,328,6.5,1
2025-11-03 23:06:44,-108.5209,39.1161,792.8,2106,12.7,-10.5,-9.4,19,19,2.16,327,6.4,1
2025-11-03 23:06:45,-108.5208,39.1161,792.3,2112,12.7,-10.5,-9.4,19,19,2.17,327,6.4,1
2025-11-03 23:06:46,-108.5208,39.1161,791.7,2118,12.7,-10.5,-9.3,19,19,2.17,326,6.3,1
2025-11-03 23:06:47,-108.5208,39.116,791.2,2123,12.7,-10.5,-9.3,19,19,2.18,326,6.3,1
2025-11-03 23:06:48,-108.5207,39.116,790.7,2129,12.8,-10.4,-9.3,19,19,2.19,325,6.2,1
2025-11-03 23:06:49,-108.5207,39.116,790.1,2134,12.8,-10.4,-9.3,19,19,2.19,325,6.2,1
2025-11-03 23:06:50,-108.5206,39.1159,789.6,2140,12.8,-10.4,-9.2,19,19,2.2,324,6.1,1
2025-11-03 23:06:51,-108.5206,39.1159,789.1,2145,12.8,-10.4,-9.2,19,19,2.2,323,6.1,1
2025-11-03 23:06:52,-108.5205,39.1159,788.6,2151,12.8,-10.3,-9.2,19,19,2.21,323,6.0,1
2025-11-03 23:06:53,-108.5205,39.1158,788.0,2157,12.9,-10.3,-9.2,19,19,2.22,322,5.9,1
2025-11-03 23:06:54,-108.5204,39.1158,787.4,2163,12.9,-10.3,-9.1,19,19,2.22,321,5.9,1
2025-11-03 23:06:55,-108.5204,39.1157,786.9,2170,12.9,-10.2,-9.1,19,19,2.24,319,5.8,1
2025-11-03 23:06:56,-108.5204,39.1157,786.3,2176,12.9,-10.1,-9.0,19,19,2.26,318,5.8,1
2025-11-03 23:06:57,-108.5203,39.1157,785.7,2182,13.0,-10.0,-8.9,19,19,2.28,317,5.7,1
2025-11-03 23:06:58,-108.5203,39.1156,785.1,2188,13.0,-9.9,-8.8,19,19,2.3,316,5.7,1
2025-11-03 23:06:59,-108.5202,39.1156,784.5,2194,13.0,-9.8,-8.7,20,20,2.32,315,5.6,1
2025-11-03 23:07:00,-108.5202,39.1155,784.0,2200,13.0,-9.7,-8.6,20,20,2.35,313,5.5,1
2025-11-03 23:07:01,-108.5201,39.1155,783.5,2205,13.0,-9.5,-8.5,20,20,2.37,312,5.5,1
2025-11-03 23:07:02,-108.5201,39.1155,783.0,2211,13.1,-9.4,-8.4,20,20,2.39,311,5.4,1
2025-11-03 23:07:03,-108.52,39.1155,782.5,2216,13.1,-9.3,-8.3,20,20,2.41,309,5.4,1
2025-11-03 23:07:04,-108.52,39.1155,782.0,2222,13.1,-9.2,-8.2,20,20,2.43,308,5.3,1
2025-11-03 23:07:05,-108.5199,39.1155,781.4,2227,13.1,-9.1,-8.1,20,20,2.46,307,5.2,1
2025-11-03 23:07:06,-108.5198,39.1155,780.9,2233,13.2,-9.0,-8.0,20,20,2.48,305,5.2,1
2025-11-03 23:07:07,-108.5198,39.1155,780.4,2239,13.2,-8.9,-7.9,21,21,2.5,304,5.1,1
2025-11-03 23:07:08,-108.5197,39.1155,779.8,2245,13.2,-8.8,-7.8,21,21,2.52,302,5.1,1
2025-11-03 23:07:09,-108.5196,39.1156,779.3,2251,13.2,-8.7,-7.8,21,21,2.54,301,5.0,1
2025-11-03 23:07:10,-108.5196,39.1156,778.8,2257,13.2,-8.7,-7.7,21,21,2.55,299,4.9,1
2025-11-03 23:07:11,-108.5195,39.1156,778.2,2262,13.2,-8.6,-7.6,21,21,2.57,298,4.8,1
2025-11-03 23:07:12,-108.5195,39.1156,777.8,2267,13.2,-8.5,-7.5,21,21,2.59,296,4.8,1
2025-11-03 23:07:13,-108.5194,39.1156,777.3,2272,13.2,-8.4,-7.5,21,21,2.61,293,4.9,1
2025-11-03 23:07:14,-108.5193,39.1156,776.8,2277,13.2,-8.3,-7.4,22,22,2.63,291,5.0,1
2025-11-03 23:07:15,-108.5193,39.1156,776.4,2282,13.2,-8.2,-7.3,22,22,2.65,288,5.0,1
2025-11-03 23:07:16,-108.5192,39.1156,775.9,2287,13.2,-8.2,-7.2,22,22,2.67,285,5.1,1
2025-11-03 23:07:17,-108.5191,39.1156,775.4,2292,13.2,-8.1,-7.2,22,22,2.68,282,5.2,1
2025-11-03 23:07:18,-108.5191,39.1157,774.9,2298,13.2,-8.0,-7.1,22,22,2.7,280,5.3,1
2025-11-03 23:07:19,-108.519,39.1157,774.4,2303,13.2,-7.9,-7.0,22,22,2.72,277,5.3,1
2025-11-03 23:07:20,-108.519,39.1157,773.9,2309,13.2,-7.8,-7.0,22,22,2.74,275,5.4,1
2025-11-03 23:07:21,-108.5189,39.1157,773.3,2314,13.1,-7.8,-6.9,23,23,2.76,272,5.5,1
2025-11-03 23:07:22,-108.5188,39.1157,772.8,2320,13.1,-7.7,-6.9,23,23,2.77,270,5.6,1
2025-11-03 23:07:23,-108.5188,39.1157,772.3,2326,13.1,-7.7,-6.9,23,23,2.77,267,5.7,1
2025-11-03 23:07:24,-108.5187,39.1157,771.8,2332,13.1,-7.7,-6.8,23,23,2.77,265,5.7,1
2025-11-03 23:07:25,-108.5186,39.1157,771.2,2338,13.1,-7.7,-6.8,23,23,2.78,263,5.8,1
2025-11-03 23:07:26,-108.5186,39.1157,770.7,2344,13.1,-7.7,-6.8,23,23,2.78,261,5.9,1
2025-11-03 23:07:27,-108.5185,39.1157,770.2,2350,13.0,-7.7,-6.8,23,23,2.79,259,6.0,1
2025-11-03 23:07:28,-108.5184,39.1157,769.6,2356,13.0,-7.7,-6.8,23,23,2.79,257,6.0,1
2025-11-03 23:07:29,-108.5184,39.1158,769.1,2361,13.0,-7.7,-6.8,23,23,2.79,255,6.1,1
2025-11-03 23:07:30,-108.5183,39.1158,768.6,2367,13.0,-7.7,-6.8,23,23,2.8,253,6.2,1
2025-11-03 23:07:31,-108.5183,39.1158,768.2,2372,13.0,-7.6,-6.8,23,23,2.8,252,6.3,1
2025-11-03 23:07:32,-108.5182,39.1158,767.7,2377,12.9,-7.6,-6.8,23,23,2.81,250,6.3,1
2025-11-03 23:07:33,-108.5181,39.1158,767.3,2382,12.9,-7.6,-6.8,23,23,2.81,249,6.4,1
2025-11-03 23:07:34,-108.518,39.1159,766.8,2387,12.9,-7.6,-6.8,23,23,2.81,249,6.4,1
2025-11-03 23:07:35,-108.518,39.1159,766.3,2391,12.9,-7.6,-6.8,23,23,2.82,248,6.5,1
2025-11-03 23:07:36,-108.5179,39.1159,765.9,2396,12.8,-7.6,-6.8,23,23,2.81,247,6.5,1
2025-11-03 23:07:37,-108.5178,39.116,765.5,2400,12.8,-7.7,-6.8,23,23,2.81,246,6.5,1
2025-11-03 23:07:38,-108.5178,39.116,765.1,2404,12.8,-7.7,-6.8,23,23,2.81,246,6.6,1
2025-11-03 23:07:39,-108.5177,39.1161,764.6,2409,12.8,-7.7,-6.8,23,23,2.8,245,6.6,1
2025-11-03 23:07:40,-108.5176,39.1161,764.2,2414,12.7,-7.7,-6.8,23,23,2.8,244,6.7,1
2025-11-03 23:07:41,-108.5175,39.1161,763.8,2419,12.7,-7.7,-6.9,23,23,2.8,243,6.7,1
2025-11-03 23:07:42,-108.5175,39.1162,763.4,2424,12.7,-7.8,-6.9,23,23,2.8,243,6.7,1
2025-11-03 23:07:43,-108.5174,39.1162,762.9,2429,12.7,-7.8,-6.9,23,23,2.79,242,6.8,1
2025-11-03 23:07:44,-108.5173,39.1162,762.5,2434,12.6,-7.8,-6.9,23,23,2.79,241,6.8,1
2025-11-03 23:07:45,-108.5172,39.1163,762.1,2439,12.6,-7.8,-6.9,23,23,2.79,241,6.9,1
2025-11-03 23:07:46,-108.5172,39.1163,761.6,2443,12.6,-7.8,-7.0,23,23,2.79,240,6.9,1
2025-11-03 23:07:47,-108.5171,39.1163,761.2,2448,12.5,-7.8,-7.0,23,23,2.78,239,7.0,1
2025-11-03 23:07:48,-108.517,39.1164,760.8,2452,12.5,-7.9,-7.0,23,23,2.78,239,7.0,1
2025-11-03 23:07:49,-108.5169,39.1164,760.4,2457,12.5,-7.9,-7.0,23,23,2.78,238,7.1,1
2025-11-03 23:07:50,-108.5169,39.1165,760.0,2461,12.4,-7.9,-7.0,23,23,2.78,238,7.1,1
2025-11-03 23:07:51,-108.5168,39.1165,759.7,2465,12.4,-7.9,-7.0,23,23,2.77,237,7.2,1
2025-11-03 23:07:52,-108.5167,39.1165,759.3,2469,12.4,-7.9,-7.0,23,23,2.77,236,7.2,1
2025-11-03 23:07:53,-108.5166,39.1166,758.9,2473,12.3,-8.0,-7.1,23,23,2.77,236,7.3,1
2025-11-03 23:07:54,-108.5166,39.1166,758.5,2477,12.3,-8.0,-7.1,24,24,2.77,237,7.3,1
2025-11-03 23:07:55,-108.5165,39.1166,758.1,2481,12.3,-8.0,-7.1,24,24,2.77,237,7.3,1
2025-11-03 23:07:56,-108.5164,39.1167,757.7,2486,12.2,-8.0,-7.1,24,24,2.76,237,7.3,1
2025-11-03 23:07:57,-108.5163,39.1167,757.3,2491,12.2,-8.0,-7.1,24,24,2.76,237,7.3,1
2025-11-03 23:07:58,-108.5163,39.1167,756.9,2495,12.2,-8.0,-7.1,24,24,2.76,237,7.4,1
2025-11-03 23:07:59,-108.5162,39.1168,756.5,2500,12.1,-8.0,-7.1,24,24,2.76,237,7.4,1
2025-11-03 23:08:00,-108.5161,39.1168,756.0,2505,12.1,-8.1,-7.1,24,24,2.76,237,7.4,1
2025-11-03 23:08:01,-108.5161,39.1168,755.6,2509,12.0,-8.1,-7.2,24,24,2.76,238,7.4,1
2025-11-03 23:08:02,-108.516,39.1169,755.1,2514,12.0,-8.1,-7.2,24,24,2.75,238,7.5,1
2025-11-03 23:08:03,-108.5159,39.1169,754.7,2520,12.0,-8.1,-7.2,24,24,2.75,238,7.5,1
2025-11-03 23:08:04,-108.5159,39.117,754.2,2525,11.9,-8.1,-7.2,24,24,2.75,238,7.5,1
2025-11-03 23:08:05,-108.5158,39.117,753.8,2530,11.9,-8.2,-7.2,24,24,2.74,238,7.5,1
2025-11-03 23:08:06,-108.5157,39.117,753.3,2535,11.8,-8.2,-7.3,24,24,2.74,238,7.5,1
2025-11-03 23:08:07,-108.5157,39.1171,752.8,2540,11.8,-8.2,-7.3,24,24,2.74,238,7.6,1
2025-11-03 23:08:08,-108.5156,39.1171,752.3,2546,11.7,-8.2,-7.3,24,24,2.74,238,7.6,1
2025-11-03 23:08:09,-108.5155,39.1172,751.7,2552,11.7,-8.2,-7.3,24,24,2.73,239,7.6,1
2025-11-03 23:08:10,-108.5155,39.1172,751.2,2558,11.6,-8.3,-7.3,24,24,2.73,239,7.6,1
2025-11-03 23:08:11,-108.5154,39.1172,750.7,2563,11.6,-8.3,-7.4,24,24,2.73,239,7.7,1
2025-11-03 23:08:12,-108.5153,39.1173,750.3,2569,11.5,-8.3,-7.4,24,24,2.72,239,7.7,1
2025-11-03 23:08:13,-108.5153,39.1173,749.8,2574,11.5,-8.3,-7.4,24,24,2.72,238,7.7,1
2025-11-03 23:08:14,-108.5152,39.1174,749.3,2580,11.5,-8.4,-7.4,24,24,2.72,238,7.6,1
2025-11-03 23:08:15,-108.5151,39.1174,748.8,2585,11.4,-8.4,-7.4,24,24,2.72,237,7.6,1
2025-11-03 23:08:16,-108.5151,39.1174,748.3,2590,11.4,-8.4,-7.4,24,24,2.72,237,7.6,1
2025-11-03 23:08:17,-108.515,39.1175,747.8,2596,11.4,-8.4,-7.5,24,24,2.71,236,7.5,1
2025-11-03 23:08:18,-108.5149,39.1175,747.4,2601,11.3,-8.4,-7.5,24,24,2.71,236,7.5,1
2025-11-03 23:08:19,-108.5149,39.1176,747.0,2605,11.3,-8.4,-7.5,24,24,2.71,235,7.5,1
2025-11-03 23:08:20,-108.5148,39.1176,746.6,2610,11.3,-8.5,-7.5,24,24,2.71,235,7.4,1
2025-11-03 23:08:21,-108.5147,39.1177,746.2,2615,11.2,-8.5,-7.5,24,24,2.7,234,7.4,1
2025-11-03 23:08:22,-108.5147,39.1177,745.7,2619,11.2,-8.5,-7.6,24,24,2.7,234,7.4,1
2025-11-03 23:08:23,-108.5146,39.1177,745.3,2624,11.2,-8.5,-7.6,24,24,2.7,233,7.4,1
2025-11-03 23:08:24,-108.5145,39.1178,744.9,2629,11.2,-8.6,-7.6,24,24,2.69,233,7.3,1
2025-11-03 23:08:25,-108.5145,39.1178,744.4,2633,11.1,-8.6,-7.6,24,24,2.69,232,7.3,1
2025-11-03 23:08:26,-108.5144,39.1179,744.0,2639,11.1,-8.6,-7.6,24,24,2.69,231,7.3,1
2025-11-03 23:08:27,-108.5143,39.1179,743.5,2644,11.1,-8.6,-7.7,24,24,2.68,231,7.2,1
2025-11-03 23:08:28,-108.5143,39.118,743.1,2649,11.0,-8.6,-7.7,24,24,2.68,230,7.2,1
2025-11-03 23:08:29,-108.5142,39.118,742.6,2654,11.0,-8.7,-7.7,24,24,2.68,230,7.2,1
2025-11-03 23:08:30,-108.5141,39.118,742.1,2659,11.0,-8.7,-7.7,24,24,2.68,229,7.2,1
2025-11-03 23:08:31,-108.5141,39.1181,741.6,2665,10.9,-8.7,-7.7,24,24,2.67,229,7.2,1
2025-11-03 23:08:32,-108.514,39.1181,741.1,2670,10.9,-8.7,-7.8,24,24,2.67,228,7.1,1
2025-11-03 23:08:33,-108.5139,39.1182,740.6,2676,10.9,-8.8,-7.8,24,24,2.67,228,7.2,1
2025-11-03 23:08:34,-108.5139,39.1182,740.1,2682,10.8,-8.8,-7.8,24,24,2.66,227,7.3,1
